시도,시군구,year,month,grdp_month
부산광역시,동래구,2013,1,299854.3711
부산광역시,동래구,2013,2,305416.1744
부산광역시,동래구,2013,3,304562.9597
부산광역시,동래구,2013,4,298405.3522
부산광역시,동래구,2013,5,290610.7293
부산광역시,동래구,2013,6,288473.354
부산광역시,동래구,2013,7,293381.508
부산광역시,동래구,2013,8,295990.3206
부산광역시,동래구,2013,9,307894.8356
부산광역시,동래구,2013,10,299455.2402
부산광역시,동래구,2013,11,299828.3408
부산광역시,동래구,2013,12,297560.8142
부산광역시,동래구,2014,1,276499.6202
부산광역시,동래구,2014,2,283247.4273
부산광역시,동래구,2014,3,280310.8074
부산광역시,동래구,2014,4,276825.9114
부산광역시,동래구,2014,5,277384.8855
부산광역시,동래구,2014,6,281153.2803
부산광역시,동래구,2014,7,291725.6471
부산광역시,동래구,2014,8,288240.7511
부산광역시,동래구,2014,9,285828.3365
부산광역시,동래구,2014,10,291698.902
부산광역시,동래구,2014,11,283758.2602
부산광역시,동래구,2014,12,293948.171
부산광역시,동래구,2015,1,295365.4671
부산광역시,동래구,2015,2,304611.8804
부산광역시,동래구,2015,3,303385.7778
부산광역시,동래구,2015,4,303044.6014
부산광역시,동래구,2015,5,297215.2828
부산광역시,동래구,2015,6,298910.503
부산광역시,동래구,2015,7,310486.5115
부산광역시,동래구,2015,8,312085.7758
부산광역시,동래구,2015,9,304166.7519
부산광역시,동래구,2015,10,300459.124
부산광역시,동래구,2015,11,308055.6297
부산광역시,동래구,2015,12,312986.6947
부산광역시,동래구,2016,1,315063.4984
부산광역시,동래구,2016,2,315050.4806
부산광역시,동래구,2016,3,316604.8005
부산광역시,동래구,2016,4,316828.7058
부산광역시,동래구,2016,5,317331.1911
부산광역시,동래구,2016,6,306120.3012
부산광역시,동래구,2016,7,306656.6327
부산광역시,동래구,2016,8,313600.3028
부산광역시,동래구,2016,9,301881.7204
부산광역시,동래구,2016,10,293469.6476
부산광역시,동래구,2016,11,301840.0636
부산광역시,동래구,2016,12,301540.6553
부산광역시,동래구,2017,1,326130.034
부산광역시,동래구,2017,2,318223.1578
부산광역시,동래구,2017,3,318521.7938
부산광역시,동래구,2017,4,313154.719
부산광역시,동래구,2017,5,313269.1497
부산광역시,동래구,2017,6,317290.967
부산광역시,동래구,2017,7,317441.6805
부산광역시,동래구,2017,8,313391.9532
부산광역시,동래구,2017,9,314642.317
부산광역시,동래구,2017,10,301971.22
부산광역시,동래구,2017,11,313461.728
부산광역시,동래구,2017,12,299660.2799
부산광역시,동래구,2018,1,318963.6161
부산광역시,동래구,2018,2,317371.2456
부산광역시,동래구,2018,3,305457.9548
부산광역시,동래구,2018,4,317350.6038
부산광역시,동래구,2018,5,341012.0506
부산광역시,동래구,2018,6,328043.0771
부산광역시,동래구,2018,7,324188.9506
부산광역시,동래구,2018,8,322859.0263
부산광역시,동래구,2018,9,321187.0372
부산광역시,동래구,2018,10,324244.9785
부산광역시,동래구,2018,11,323575.5931
부산광역시,동래구,2018,12,310361.8663
부산광역시,동래구,2019,1,324697.918
부산광역시,동래구,2019,2,315291.966
부산광역시,동래구,2019,3,315180.6351
부산광역시,동래구,2019,4,319627.8511
부산광역시,동래구,2019,5,320506.4621
부산광역시,동래구,2019,6,319997.9509
부산광역시,동래구,2019,7,315737.2894
부산광역시,동래구,2019,8,318006.0315
부산광역시,동래구,2019,9,322311.8272
부산광역시,동래구,2019,10,318391.176
부산광역시,동래구,2019,11,317130.4294
부산광역시,동래구,2019,12,330938.4633
부산광역시,동래구,2020,1,321392.9786
부산광역시,동래구,2020,2,316169.5745
부산광역시,동래구,2020,3,325387.3464
부산광역시,동래구,2020,4,304186.4711
부산광역시,동래구,2020,5,275611.3784
부산광역시,동래구,2020,6,308795.3571
부산광역시,동래구,2020,7,315555.0564
부산광역시,동래구,2020,8,304186.4711
부산광역시,동래구,2020,9,278683.969
부산광역시,동래구,2020,10,305415.5074
부산광역시,동래구,2020,11,318934.9061
부산광역시,동래구,2020,12,313096.9839
부산광역시,동래구,2021,1,305353.0699
부산광역시,동래구,2021,2,324667.5713
부산광역시,동래구,2021,3,315163.6103
부산광역시,동래구,2021,4,322828.0949
부산광역시,동래구,2021,5,328346.5239
부산광역시,동래구,2021,6,331412.3178
부산광역시,동래구,2021,7,340303.12
부산광역시,동래구,2021,8,316696.5072
부산광역시,동래구,2021,9,320682.0392
부산광역시,동래구,2021,10,328039.9445
부산광역시,동래구,2021,11,326200.4682
부산광역시,동래구,2021,12,363909.7328
부산광역시,부산진구,2010,1,497077.4624
부산광역시,부산진구,2010,2,486482.5521
부산광역시,부산진구,2010,3,488468.7858
부산광역시,부산진구,2010,4,504363.6467
부산광역시,부산진구,2010,5,532719.8788
부산광역시,부산진구,2010,6,515742.0714
부산광역시,부산진구,2010,7,510222.5373
부산광역시,부산진구,2010,8,510467.0736
부산광역시,부산진구,2010,9,505346.7825
부산광역시,부산진구,2010,10,514654.1343
부산광역시,부산진구,2010,11,502831.5518
부산광역시,부산진구,2010,12,520777.5234
부산광역시,부산진구,2011,1,555532.4401
부산광역시,부산진구,2011,2,546032.3536
부산광역시,부산진구,2011,3,557603.0405
부산광역시,부산진구,2011,4,554459.5901
부산광역시,부산진구,2011,5,551418.0604
부산광역시,부산진구,2011,6,559587.8129
부산광역시,부산진구,2011,7,573014.5302
부산광역시,부산진구,2011,8,550463.224
부산광역시,부산진구,2011,9,552737.6659
부산광역시,부산진구,2011,10,557270.457
부산광역시,부산진구,2011,11,562961.9261
부산광역시,부산진구,2011,12,528544.8992
부산광역시,부산진구,2012,1,544094.9226
부산광역시,부산진구,2012,2,549754.3088
부산광역시,부산진구,2012,3,523086.052
부산광역시,부산진구,2012,4,542829.8833
부산광역시,부산진구,2012,5,533575.1224
부산광역시,부산진구,2012,6,546286.9744
부산광역시,부산진구,2012,7,518276.8541
부산광역시,부산진구,2012,8,527383.0881
부산광역시,부산진구,2012,9,529482.9509
부산광역시,부산진구,2012,10,517057.9094
부산광역시,부산진구,2012,11,507874.8511
부산광역시,부산진구,2012,12,519255.0829
부산광역시,부산진구,2013,1,567413.1239
부산광역시,부산진구,2013,2,577937.7001
부산광역시,부산진구,2013,3,576323.1655
부산광역시,부산진구,2013,4,564671.1516
부산광역시,부산진구,2013,5,549921.4205
부산광역시,부산진구,2013,6,545876.8746
부산광역시,부산진구,2013,7,555164.5531
부산광역시,부산진구,2013,8,560101.1978
부산광역시,부산진구,2013,9,582628.0598
부산광역시,부산진구,2013,10,566657.8501
부산광역시,부산진구,2013,11,567363.8669
부산광역시,부산진구,2013,12,563073.036
부산광역시,부산진구,2014,1,580751.0915
부산광역시,부산진구,2014,2,594923.9729
부산광역시,부산진구,2014,3,588755.9888
부산광역시,부산진구,2014,4,581436.423
부산광역시,부산진구,2014,5,582610.4747
부산광역시,부산진구,2014,6,590525.4925
부산광역시,부산진구,2014,7,612731.3587
부산광역시,부산진구,2014,8,605411.7929
부산광역시,부산진구,2014,9,600344.8333
부산광역시,부산진구,2014,10,612675.184
부산광역시,부산진구,2014,11,595996.9101
부산광역시,부산진구,2014,12,617399.4778
부산광역시,부산진구,2015,1,581325.1744
부산광역시,부산진구,2015,2,599523.5539
부산광역시,부산진구,2015,3,597110.3932
부산광역시,부산진구,2015,4,596438.905
부산광역시,부산진구,2015,5,584965.8995
부산광역시,부산진구,2015,6,588302.3565
부산광역시,부산진구,2015,7,611085.7414
부산광역시,부산진구,2015,8,614233.3424
부산광역시,부산진구,2015,9,598647.4716
부산광역시,부산진구,2015,10,591350.2834
부산광역시,부산진구,2015,11,606301.388
부산광역시,부산진구,2015,12,616006.4909
부산광역시,부산진구,2016,1,648430.4939
부산광역시,부산진구,2016,2,648403.7022
부산광역시,부산진구,2016,3,651602.6395
부산광역시,부산진구,2016,4,652063.458
부산광역시,부산진구,2016,5,653097.6203
부산광역시,부산진구,2016,6,630024.5479
부산광역시,부산진구,2016,7,631128.3688
부산광역시,부산진구,2016,8,645419.099
부산광역시,부산진구,2016,9,621301.1476
부산광역시,부산진구,2016,10,603988.3058
부산광역시,부산진구,2016,11,621215.4139
부산광역시,부산진구,2016,12,620599.2032
부산광역시,부산진구,2017,1,681913.1875
부산광역시,부산진구,2017,2,665380.5086
부산광역시,부산진구,2017,3,666004.9339
부산광역시,부산진구,2017,4,654782.7872
부산광역시,부산진구,2017,5,655022.0529
부산광역시,부산진구,2017,6,663431.3682
부산광역시,부산진구,2017,7,663746.4987
부산광역시,부산진구,2017,8,655278.8259
부산광역시,부산진구,2017,9,657893.2418
부산광역시,부산진구,2017,10,631398.9382
부산광역시,부산진구,2017,11,655424.7197
부산광역시,부산진구,2017,12,626566.9374
부산광역시,부산진구,2018,1,681585.9925
부산광역시,부산진구,2018,2,678183.2926
부산광역시,부산진구,2018,3,652726.0564
부산광역시,부산진구,2018,4,678139.1835
부산광역시,부산진구,2018,5,728700.7833
부산광역시,부산진구,2018,6,700987.6831
부산광역시,부산진구,2018,7,692751.8891
부산광역시,부산진구,2018,8,689910.0046
부산광역시,부산진구,2018,9,686337.1697
부산광역시,부산진구,2018,10,692871.6138
부산광역시,부산진구,2018,11,691441.2196
부산광역시,부산진구,2018,12,663205.1118
부산광역시,부산진구,2019,1,720228.3487
부산광역시,부산진구,2019,2,699364.546
부산광역시,부산진구,2019,3,699117.5976
부산광역시,부산진구,2019,4,708982.1851
부산광역시,부산진구,2019,5,710931.0751
부산광역시,부산진구,2019,6,709803.1216
부산광역시,부산진구,2019,7,700352.3396
부산광역시,부산진구,2019,8,705384.7475
부산광역시,부산진구,2019,9,714935.6438
부산광역시,부산진구,2019,10,706239.0555
부산광역시,부산진구,2019,11,703442.5317
부산광역시,부산진구,2019,12,734070.8077
부산광역시,부산진구,2020,1,711334.3875
부산광역시,부산진구,2020,2,699773.5035
부산광역시,부산진구,2020,3,720175.0634
부산광역시,부산진구,2020,4,673251.4757
부산광역시,부산진구,2020,5,610006.6401
부산광역시,부산진구,2020,6,683452.2556
부산광역시,부산진구,2020,7,698413.3996
부산광역시,부산진구,2020,8,673251.4757
부산광역시,부산진구,2020,9,616807.1601
부산광역시,부산진구,2020,10,675971.6837
부산광역시,부산진구,2020,11,705893.9715
부산광역시,부산진구,2020,12,692972.9836
부산광역시,부산진구,2021,1,650939.7768
부산광역시,부산진구,2021,2,692113.6784
부산광역시,부산진구,2021,3,671853.5046
부산광역시,부산진구,2021,4,688192.3544
부산광역시,부산진구,2021,5,699956.3263
부산광역시,부산진구,2021,6,706491.8662
부산광역시,부산진구,2021,7,725444.932
부산광역시,부산진구,2021,8,675121.2746
부산광역시,부산진구,2021,9,683617.4765
부산광역시,부산진구,2021,10,699302.7723
부산광역시,부산진구,2021,11,695381.4484
부산광역시,부산진구,2021,12,775768.5895
부산광역시,북구,2010,1,236554.0714
부산광역시,북구,2010,2,231512.0621
부산광역시,북구,2010,3,232457.2904
부산광역시,북구,2010,4,240021.4918
부산광역시,북구,2010,5,253515.9321
부산광역시,북구,2010,6,245436.3676
부산광역시,북구,2010,7,242809.6778
부산광역시,북구,2010,8,242926.0502
부산광역시,북구,2010,9,240489.3561
부산광역시,북구,2010,10,244918.6294
부산광역시,북구,2010,11,239292.3835
부산광역시,북구,2010,12,247832.6876
부산광역시,북구,2011,1,273241.9266
부산광역시,북구,2011,2,268569.2527
부산광역시,북구,2011,3,274260.3637
부산광역시,북구,2011,4,272714.239
부산광역시,북구,2011,5,271218.2446
부산광역시,북구,2011,6,275236.5858
부산광역시,북구,2011,7,281840.5964
부산광역시,북구,2011,8,270748.6026
부산광역시,북구,2011,9,271867.3003
부산광역시,북구,2011,10,274096.7805
부산광역시,북구,2011,11,276896.1634
부산광역시,북구,2011,12,259967.9445
부산광역시,북구,2012,1,278892.1162
부산광역시,북구,2012,2,281793.0038
부산광역시,북구,2012,3,268123.3916
부산광역시,북구,2012,4,278243.6826
부산광역시,북구,2012,5,273499.8782
부산광역시,북구,2012,6,280015.7179
부산광역시,북구,2012,7,265658.2935
부산광역시,북구,2012,8,270325.966
부산광역시,북구,2012,9,271402.3134
부산광역시,북구,2012,10,265033.487
부산광역시,북구,2012,11,260326.4359
부산광역시,북구,2012,12,266159.7139
부산광역시,북구,2013,1,257969.7666
부산광역시,북구,2013,2,262754.6796
부산광역시,북구,2013,3,262020.6446
부산광역시,북구,2013,4,256723.1512
부산광역시,북구,2013,5,250017.3058
부산광역시,북구,2013,6,248178.4858
부산광역시,북구,2013,7,252401.0534
부산광역시,북구,2013,8,254645.4588
부산광역시,북구,2013,9,264887.1136
부산광역시,북구,2013,10,257626.3875
부산광역시,북구,2013,11,257947.3723
부산광역시,북구,2013,12,255996.5809
부산광역시,북구,2014,1,294205.3399
부산광역시,북구,2014,2,301385.2445
부산광역시,북구,2014,3,298260.5773
부산광역시,북구,2014,4,294552.5252
부산광역시,북구,2014,5,295147.2933
부산광역시,북구,2014,6,299156.9982
부산광역시,북구,2014,7,310406.3691
부산광역시,북구,2014,8,306698.3169
부산광역시,북구,2014,9,304131.4228
부산광역시,북구,2014,10,310377.9113
부산광역시,북구,2014,11,301928.7886
부산광역시,북구,2014,12,312771.2128
부산광역시,북구,2015,1,231086.856
부산광역시,북구,2015,2,238321.028
부산광역시,북구,2015,3,237361.7547
부산광역시,북구,2015,4,237094.8264
부산광역시,북구,2015,5,232534.1074
부산광역시,북구,2015,6,233860.4071
부산광역시,북구,2015,7,242917.1984
부산광역시,북구,2015,8,244168.4244
부산광역시,북구,2015,9,237972.7701
부산광역시,북구,2015,10,235072.011
부산광역시,북구,2015,11,241015.3348
부산광역시,북구,2015,12,244873.2818
부산광역시,북구,2016,1,247095.4272
부산광역시,북구,2016,2,247085.2178
부산광역시,북구,2016,3,248304.227
부산광역시,북구,2016,4,248479.8297
부산광역시,북구,2016,5,248873.9148
부산광역시,북구,2016,6,240081.5296
부산광역시,북구,2016,7,240502.1593
부산광역시,북구,2016,8,245947.8841
부산광역시,북구,2016,9,236757.3301
부산광역시,북구,2016,10,230159.9783
부산광역시,북구,2016,11,236724.6598
부산광역시,북구,2016,12,236489.8423
부산광역시,북구,2017,1,249885.1411
부산광역시,북구,2017,2,243826.7881
부산광역시,북구,2017,3,244055.607
부산광역시,북구,2017,4,239943.2833
부산광역시,북구,2017,5,240030.9616
부산광역시,북구,2017,6,243112.5312
부산광역시,북구,2017,7,243228.0098
부산광역시,북구,2017,8,240125.0553
부산광역시,북구,2017,9,241083.1005
부산광역시,북구,2017,10,231374.3386
부산광역시,북구,2017,11,240178.5177
부산광역시,북구,2017,12,229603.6657
부산광역시,북구,2018,1,243718.8508
부산광역시,북구,2018,2,242502.1267
부산광역시,북구,2018,3,233399.2278
부산광역시,북구,2018,4,242486.3543
부산광역시,북구,2018,5,260565.9732
부산광역시,북구,2018,6,250656.4314
부산광역시,북구,2018,7,247711.5084
부산광역시,북구,2018,8,246695.3185
부산광역시,북구,2018,9,245417.7581
부산광역시,북구,2018,10,247754.3191
부산광역시,북구,2018,11,247242.8443
부산광역시,북구,2018,12,237146.2874
부산광역시,북구,2019,1,245427.597
부산광역시,북구,2019,2,238317.9727
부산광역시,북구,2019,3,238233.8217
부산광역시,북구,2019,4,241595.3139
부산광역시,북구,2019,5,242259.4247
부산광역시,북구,2019,6,241875.0592
부산광역시,북구,2019,7,238654.5768
부산광역시,북구,2019,8,240369.4382
부산광역시,북구,2019,9,243624.0359
부산광역시,북구,2019,10,240660.5552
부산광역시,북구,2019,11,239707.6018
부산광역시,북구,2019,12,250144.603
부산광역시,북구,2020,1,243048.0057
부산광역시,북구,2020,2,239097.8947
부산광역시,북구,2020,3,246068.6788
부산광역시,북구,2020,4,230035.8753
부산광역시,북구,2020,5,208426.4446
부산광역시,북구,2020,6,233521.2674
부산광역시,북구,2020,7,238633.1757
부산광역시,북구,2020,8,230035.8753
부산광역시,북구,2020,9,210750.0393
부산광역시,북구,2020,10,230965.3132
부산광역시,북구,2020,11,241189.1299
부산광역시,북구,2020,12,236774.3
부산광역시,북구,2021,1,234918.3282
부산광역시,북구,2021,2,249777.62
부산광역시,북구,2021,3,242465.905
부산광역시,북구,2021,4,248362.4494
부산광역시,북구,2021,5,252607.9613
부산광역시,북구,2021,6,254966.5791
부산광역시,북구,2021,7,261806.5706
부산광역시,북구,2021,8,243645.2139
부산광역시,북구,2021,9,246711.4169
부산광역시,북구,2021,10,252372.0995
부산광역시,북구,2021,11,250956.9289
부산광역시,북구,2021,12,279967.9273
부산광역시,사상구,2010,1,577132.5835
부산광역시,사상구,2010,2,564831.3459
부산광역시,사상구,2010,3,567137.4658
부산광역시,사상구,2010,4,585592.2194
부산광역시,사상구,2010,5,618515.2681
부산광역시,사상구,2010,6,598803.1576
부산광역시,사상구,2010,7,592394.6938
부산광역시,사상구,2010,8,592678.613
부산광역시,사상구,2010,9,586733.6908
부산광역시,사상구,2010,10,597540.0065
부산광역시,사상구,2010,11,583813.3782
부산광역시,사상구,2010,12,604649.5772
부산광역시,사상구,2011,1,669965.6935
부산광역시,사상구,2011,2,658508.6992
부산광역시,사상구,2011,3,672462.8137
부산광역시,사상구,2011,4,668671.8489
부산광역시,사상구,2011,5,665003.7993
부산광역시,사상구,2011,6,674856.4263
부산광역시,사상구,2011,7,691048.892
부산광역시,사상구,2011,8,663852.2776
부산광역시,사상구,2011,9,666595.2283
부산광역시,사상구,2011,10,672061.7219
부산광역시,사상구,2011,11,678925.5677
부산광역시,사상구,2011,12,637419.0316
부산광역시,사상구,2012,1,591758.6029
부산광역시,사상구,2012,2,597913.7613
부산광역시,사상구,2012,3,568909.3179
부산광역시,사상구,2012,4,590382.744
부산광역시,사상구,2012,5,580317.2496
부산광역시,사상구,2012,6,594142.6824
부산광역시,사상구,2012,7,563678.8258
부산광역시,사상구,2012,8,573582.7821
부산광역시,사상구,2012,9,575866.5966
부산광역시,사상구,2012,10,562353.0994
부산광역시,사상구,2012,11,552365.5889
부산광역시,사상구,2012,12,564742.7491
부산광역시,사상구,2013,1,595167.0977
부산광역시,사상구,2013,2,606206.4642
부산광역시,사상구,2013,3,604512.9577
부산광역시,사상구,2013,4,592291.0068
부산광역시,사상구,2013,5,576819.8197
부산광역시,사상구,2013,6,572577.4422
부산광역시,사상구,2013,7,582319.4105
부산광역시,사상구,2013,8,587497.5221
부산광역시,사상구,2013,9,611126.2443
부산광역시,사상구,2013,10,594374.881
부산광역시,사상구,2013,11,595115.4314
부산광역시,사상구,2013,12,590614.7224
부산광역시,사상구,2014,1,554311.1176
부산광역시,사상구,2014,2,567838.7474
부산광역시,사상구,2014,3,561951.5744
부산광역시,사상구,2014,4,554965.2479
부산광역시,사상구,2014,5,556085.8482
부산광역시,사상구,2014,6,563640.5174
부산광역시,사상구,2014,7,584835.4126
부산광역시,사상구,2014,8,577849.0862
부산광역시,사상구,2014,9,573012.8111
부산광역시,사상구,2014,10,584781.7954
부산광역시,사상구,2014,11,568862.8367
부산광역시,사상구,2014,12,589291.0053
부산광역시,사상구,2015,1,573643.4169
부산광역시,사상구,2015,2,591601.3191
부산광역시,사상구,2015,3,589220.0464
부산광역시,사상구,2015,4,588557.4314
부산광역시,사상구,2015,5,577236.0327
부산광역시,사상구,2015,6,580528.401
부산광역시,사상구,2015,7,603010.7213
부산광역시,사상구,2015,8,606116.7292
부산광역시,사상구,2015,9,590736.8136
부산광역시,사상구,2015,10,583536.052
부산광역시,사상구,2015,11,598289.5894
부산광역시,사상구,2015,12,607866.447
부산광역시,사상구,2016,1,580249.716
부산광역시,사상구,2016,2,580225.7413
부산광역시,사상구,2016,3,583088.3187
부산광역시,사상구,2016,4,583500.6833
부산광역시,사상구,2016,5,584426.1061
부산광역시,사상구,2016,6,563779.1073
부산광역시,사상구,2016,7,564766.8643
부산광역시,사상구,2016,8,577554.9614
부산광역시,사상구,2016,9,555972.9497
부산광역시,사상구,2016,10,540480.5082
부산광역시,사상구,2016,11,555896.2308
부산광역시,사상구,2016,12,555344.813
부산광역시,사상구,2017,1,567213.239
부산광역시,사상구,2017,2,553461.4088
부산광역시,사상구,2017,3,553980.8038
부산광역시,사상구,2017,4,544646.2576
부산광역시,사상구,2017,5,544845.278
부산광역시,사상구,2017,6,551840.12
부산광역시,사상구,2017,7,552102.2445
부산광역시,사상구,2017,8,545058.861
부산광역시,사상구,2017,9,547233.5239
부산광역시,사상구,2017,10,525195.6457
부산광역시,사상구,2017,11,545180.215
부산광역시,사상구,2017,12,521176.4027
부산광역시,사상구,2018,1,533520.5785
부산광역시,사상구,2018,2,530857.0695
부산광역시,사상구,2018,3,510930.0764
부산광역시,사상구,2018,4,530822.5425
부산광역시,사상구,2018,5,570400.313
부산광역시,사상구,2018,6,548707.5121
부산광역시,사상구,2018,7,542260.8339
부산광역시,사상구,2018,8,540036.3106
부산광역시,사상구,2018,9,537239.6262
부산광역시,사상구,2018,10,542354.5499
부산광역시,사상구,2018,11,541234.8897
부산광역시,사상구,2018,12,519132.6976
부산광역시,사상구,2019,1,528686.6643
부산광역시,사상구,2019,2,513371.5016
부산광역시,사상구,2019,3,513190.2281
부산광역시,사상구,2019,4,520431.3703
부산광역시,사상구,2019,5,521861.9613
부산광역시,사상구,2019,6,521033.9822
부산광역시,사상구,2019,7,514096.5957
부산광역시,사상구,2019,8,517790.6561
부산광역시,사상구,2019,9,524801.5318
부산광역시,사상구,2019,10,518417.7644
부산광역시,사상구,2019,11,516364.9643
부산광역시,사상구,2019,12,538847.7798
부산광역시,사상구,2020,1,511998.2171
부산광역시,사상구,2020,2,503677.0224
부산광역시,사상구,2020,3,518361.4837
부산광역시,사상구,2020,4,484587.2227
부산광역시,사상구,2020,5,439065.3927
부산광역시,사상구,2020,6,491929.4534
부산광역시,사상구,2020,7,502698.0583
부산광역시,사상구,2020,8,484587.2227
부산광역시,사상구,2020,9,443960.2131
부산광역시,사상구,2020,10,486545.1509
부산광역시,사상구,2020,11,508082.3608
부산광역시,사상구,2020,12,498782.202
부산광역시,사상구,2021,1,466705.3812
부산광역시,사상구,2021,2,496225.9023
부산광역시,사상구,2021,3,481699.9316
부산광역시,사상구,2021,4,493414.4241
부산광역시,사상구,2021,5,501848.8586
부산광역시,사상구,2021,6,506534.6556
부산광역시,사상구,2021,7,520123.4669
부산광역시,사상구,2021,8,484042.8301
부산광역시,사상구,2021,9,490134.3662
부산광역시,사상구,2021,10,501380.2789
부산광역시,사상구,2021,11,498568.8008
부산광역시,사상구,2021,12,556204.1038
부산광역시,사하구,2010,1,568386.3966
부산광역시,사하구,2010,2,556271.5787
부산광역시,사하구,2010,3,558542.7504
부산광역시,사하구,2010,4,576717.8305
부산광역시,사하구,2010,5,609141.945
부산광역시,사하구,2010,6,589728.5628
부산광역시,사하구,2010,7,583417.2163
부산광역시,사하구,2010,8,583696.8329
부산광역시,사하구,2010,9,577842.0034
부산광역시,사하구,2010,10,588484.5542
부산광역시,사하구,2010,11,574965.9468
부산광역시,사하구,2010,12,595486.3825
부산광역시,사하구,2011,1,600028.3293
부산광역시,사하구,2011,2,589767.3246
부산광역시,사하구,2011,3,602264.7764
부산광역시,사하구,2011,4,598869.5484
부산광역시,사하구,2011,5,595584.4046
부산광역시,사하구,2011,6,604408.521
부산광역시,사하구,2011,7,618910.6638
부산광역시,사하구,2011,8,594553.0896
부산광역시,사하구,2011,9,597009.7051
부산광역시,사하구,2011,10,601905.5543
부산광역시,사하구,2011,11,608052.8869
부산광역시,사하구,2011,12,570879.1962
부산광역시,사하구,2012,1,573874.4552
부산광역시,사하구,2012,2,579843.5922
부산광역시,사하구,2012,3,551715.722
부산광역시,사하구,2012,4,572540.1775
부산광역시,사하구,2012,5,562778.8828
부산광역시,사하구,2012,6,576186.4829
부산광역시,사하구,2012,7,546643.306
부산광역시,사하구,2012,8,556247.9446
부산광역시,사하구,2012,9,558462.7375
부산광역시,사하구,2012,10,545357.6457
부산광역시,사하구,2012,11,535671.9781
부산광역시,사하구,2012,12,547675.0754
부산광역시,사하구,2013,1,563872.5751
부산광역시,사하구,2013,2,574331.48
부산광역시,사하구,2013,3,572727.0198
부산광역시,사하구,2013,4,561147.7122
부산광역시,사하구,2013,5,546490.0167
부산광역시,사하구,2013,6,542470.7079
부산광역시,사하구,2013,7,551700.4331
부산광역시,사하구,2013,8,556606.2741
부산광역시,사하구,2013,9,578992.5728
부산광역시,사하구,2013,10,563122.0141
부산광역시,사하구,2013,11,563823.6255
부산광역시,사하구,2013,12,559559.5686
부산광역시,사하구,2014,1,524876.98
부산광역시,사하구,2014,2,537686.2874
부산광역시,사하구,2014,3,532111.7255
부산광역시,사하구,2014,4,525496.3758
부산광역시,사하구,2014,5,526557.4718
부산광역시,사하구,2014,6,533710.9851
부산광역시,사하구,2014,7,553780.423
부산광역시,사하구,2014,8,547165.0732
부산광역시,사하구,2014,9,542585.6063
부산광역시,사하구,2014,10,553729.6529
부산광역시,사하구,2014,11,538655.9971
부산광역시,사하구,2014,12,557999.422
부산광역시,사하구,2015,1,528973.7239
부산광역시,사하구,2015,2,545533.2417
부산광역시,사하구,2015,3,543337.3991
부산광역시,사하구,2015,4,542726.382
부산광역시,사하구,2015,5,532286.5822
부산광역시,사하구,2015,6,535322.5733
부산광역시,사하구,2015,7,556054.1922
부산광역시,사하구,2015,8,558918.3348
부산광역시,사하구,2015,9,544736.0554
부산광역시,사하구,2015,10,538096.0181
부산광역시,사하구,2015,11,551700.6955
부산광역시,사하구,2015,12,560531.8018
부산광역시,사하구,2016,1,573660.8208
부산광역시,사하구,2016,2,573637.1184
부산광역시,사하구,2016,3,576467.1905
부산광역시,사하구,2016,4,576874.8725
부산광역시,사하구,2016,5,577789.7869
부산광역시,사하구,2016,6,557377.2404
부산광역시,사하구,2016,7,558353.7812
부산광역시,사하구,2016,8,570996.6659
부산광역시,사하구,2016,9,549659.724
부산광역시,사하구,2016,10,534343.2033
부산광역시,사하구,2016,11,549583.8761
부산광역시,사하구,2016,12,549038.7199
부산광역시,사하구,2017,1,597786.1847
부산광역시,사하구,2017,2,583293.1272
부산광역시,사하구,2017,3,583840.5177
부산광역시,사하구,2017,4,574002.8369
부산광역시,사하구,2017,5,574212.5847
부산광역시,사하구,2017,6,581584.4505
부산광역시,사하구,2017,7,581860.7036
부산광역시,사하구,2017,8,574437.6798
부산광역시,사하구,2017,9,576729.5576
부산광역시,사하구,2017,10,553503.8319
부산광역시,사하구,2017,11,574565.5748
부산광역시,사하구,2017,12,549267.9506
부산광역시,사하구,2018,1,550524.812
부산광역시,사하구,2018,2,547776.4123
부산광역시,사하구,2018,3,527214.3111
부산광역시,사하구,2018,4,547740.7849
부산광역시,사하구,2018,5,588579.9681
부산광역시,사하구,2018,6,566195.7797
부산광역시,사하구,2018,7,559543.6346
부산광역시,사하구,2018,8,557248.2119
부산광역시,사하구,2018,9,554362.3922
부산광역시,사하구,2018,10,559640.3375
부산광역시,사하구,2018,11,558484.9917
부산광역시,사하구,2018,12,535678.3641
부산광역시,사하구,2019,1,582714.4591
부산광역시,사하구,2019,2,565834.2022
부산광역시,사하구,2019,3,565634.4039
부산광역시,사하구,2019,4,573615.5362
부산광역시,사하구,2019,5,575192.3229
부산광역시,사하구,2019,6,574279.7306
부산광역시,사하구,2019,7,566633.3954
부산광역시,사하구,2019,8,570704.9609
부산광역시,사하구,2019,9,578432.2954
부산광역시,사하구,2019,10,571396.155
부산광역시,사하구,2019,11,569133.5742
부산광역시,사하구,2019,12,593913.9641
부산광역시,사하구,2020,1,578076.9858
부산광역시,사하구,2020,2,568681.8531
부산광역시,사하구,2020,3,585261.499
부산광역시,사하구,2020,4,547128.3135
부산광역시,사하구,2020,5,495731.4113
부산광역시,사하구,2020,6,555418.1364
부산광역시,사하구,2020,7,567576.5434
부산광역시,사하구,2020,8,547128.3135
부산광역시,사하구,2020,9,501257.9599
