시도,ym,year,month,real_powerCPI
인천광역시,2015.02,2015,2,1.229325495
인천광역시,2015.03,2015,3,1.228961639
인천광역시,2015.04,2015,4,1.229455495
인천광역시,2015.05,2015,5,1.226873641
인천광역시,2015.06,2015,6,1.226511235
인천광역시,2015.07,2015,7,1.146118289
인천광역시,2015.08,2015,8,1.144756216
인천광역시,2015.09,2015,9,1.14738684
인천광역시,2015.1,2015,10,1.225399469
인천광역시,2015.11,2015,11,1.228597998
인천광역시,2015.12,2015,12,1.224792727
인천광역시,2016.01,2016,1,1.221382947
인천광역시,2016.02,2016,2,1.217379923
인천광역시,2016.03,2016,3,1.220895554
인천광역시,2016.04,2016,4,1.218464408
인천광역시,2016.05,2016,5,1.219192735
인천광역시,2016.06,2016,6,1.218949863
인천광역시,2016.07,2016,7,0.992750502
인천광역시,2016.08,2016,8,0.990388445
인천광역시,2016.09,2016,9,0.985194299
인천광역시,2016.1,2016,10,1.209930377
인천광역시,2016.11,2016,11,1.210409054
인천광역시,2016.12,2016,12,1.068815974
인천광역시,2017.01,2017,1,1.057869274
인천광역시,2017.02,2017,2,1.055500781
인천광역시,2017.03,2017,3,1.056531617
인천광역시,2017.04,2017,4,1.058174255
인천광역시,2017.05,2017,5,1.056835827
인천광역시,2017.06,2017,6,1.058174255
인천광역시,2017.07,2017,7,1.057455653
인천광역시,2017.08,2017,8,1.05181713
인천광역시,2017.09,2017,9,1.049979567
인천광역시,2017.1,2017,10,1.050591374
인천광역시,2017.11,2017,11,1.057662423
인천광역시,2017.12,2017,12,1.053553123
인천광역시,2018.01,2018,1,1.048159102
인천광역시,2018.02,2018,2,1.040118209
인천광역시,2018.03,2018,3,1.042016466
인천광역시,2018.04,2018,4,1.040318254
인천광역시,2018.05,2018,5,1.039413401
인천광역시,2018.06,2018,6,1.040518376
인천광역시,2018.07,2018,7,0.860569989
인천광역시,2018.08,2018,8,0.854158896
인천광역시,2018.09,2018,9,1.027894742
인천광역시,2018.1,2018,10,1.029841473
인천광역시,2018.11,2018,11,1.03574704
인천광역시,2018.12,2018,12,1.038720045
인천광역시,2019.01,2019,1,1.041214135
인천광역시,2019.02,2019,2,1.037325635
인천광역시,2019.03,2019,3,1.039213704
인천광역시,2019.04,2019,4,1.035840993
인천광역시,2019.05,2019,5,1.034558431
인천광역시,2019.06,2019,6,1.03643643
인천광역시,2019.07,2019,7,0.87026541
인천광역시,2019.08,2019,8,0.868685646
인천광역시,2019.09,2019,9,1.032002812
인천광역시,2019.1,2019,10,1.03023377
인천광역시,2019.11,2019,11,1.03524624
인천광역시,2019.12,2019,12,1.032583468
인천광역시,2020.01,2020,1,1.02801681
인천광역시,2020.02,2020,2,1.026681323
인천광역시,2020.03,2020,3,1.028531385
인천광역시,2020.04,2020,4,1.0326666
인천광역시,2020.05,2020,5,1.033393683
인천광역시,2020.06,2020,6,1.029768467
인천광역시,2020.07,2020,7,0.865062657
인천광역시,2020.08,2020,8,0.860833998
인천광역시,2020.09,2020,9,1.019144926
인천광역시,2020.1,2020,10,1.025144682
인천광역시,2020.11,2020,11,1.02678393
인천광역시,2020.12,2020,12,1.023918676
인천광역시,2021.01,2021,1,0.993566267
인천광역시,2021.02,2021,2,0.987506149
인천광역시,2021.03,2021,3,0.985760581
인천광역시,2021.04,2021,4,0.983924721
인천광역시,2021.05,2021,5,0.983346395
인천광역시,2021.06,2021,6,0.983057487
인천광역시,2021.07,2021,7,0.843200469
인천광역시,2021.08,2021,8,0.838449582
인천광역시,2021.09,2021,9,0.993617639
인천광역시,2021.1,2021,10,1.017670915
인천광역시,2021.11,2021,11,1.012781088
인천광역시,2021.12,2021,12,1.009676183
인천광역시,2022.01,2022,1,1.001615355
인천광역시,2022.02,2022,2,0.995655049
인천광역시,2022.03,2022,3,0.992094118
인천광역시,2022.04,2022,4,1.04167056
인천광역시,2022.05,2022,5,1.035094235
인천광역시,2022.06,2022,6,1.028126153
인천광역시,2022.07,2022,7,0.93836686
인천광역시,2022.08,2022,8,0.939834407
인천광역시,2022.09,2022,9,1.086102442
인천광역시,2022.1,2022,10,1.141042048
인천광역시,2022.11,2022,11,1.1414594
인천광역시,2022.12,2022,12,1.138336677
인천광역시,2023.01,2023,1,1.234250543
인천광역시,2023.02,2023,2,1.232799928
인천광역시,2023.03,2023,3,1.231241535
인천광역시,2023.04,2023,4,1.229022082
인천광역시,2023.05,2023,5,1.25774863
인천광역시,2023.06,2023,6,1.28896279
인천광역시,2023.07,2023,7,1.143087537
인천광역시,2023.08,2023,8,1.132132399
인천광역시,2023.09,2023,9,1.267208624
인천광역시,2023.1,2023,10,1.260304069
인천광역시,2023.11,2023,11,1.267768741
인천광역시,2023.12,2023,12,1.266089874
인천광역시,2024.01,2024,1,1.260636428
인천광역시,2024.02,2024,2,1.253145753
인천광역시,2024.03,2024,3,1.249324854
인천광역시,2024.04,2024,4,1.251833101
인천광역시,2024.05,2024,5,1.249433699
인천광역시,2024.06,2024,6,1.252707897
인천광역시,2024.07,2024,7,1.107314096
인천광역시,2024.08,2024,8,1.102891378
인천광역시,2024.09,2024,9,1.239517319
인천광역시,2024.1,2024,10,1.239624935
인천광역시,2024.11,2024,11,1.243295019
인천광역시,2024.12,2024,12,1.235976454
인천광역시,2025.01,2025,1,1.226000343
인천광역시,2025.02,2025,2,1.220759234
인천광역시,2025.03,2025,3,1.221281328
인천광역시,2025.04,2025,4,1.220550521
인천광역시,2025.05,2025,5,1.2213858
광주광역시,2004.01,2004,1,1.482911127
광주광역시,2004.02,2004,2,1.474963458
광주광역시,2004.03,2004,3,1.4568329
광주광역시,2004.04,2004,4,1.408775569
광주광역시,2004.05,2004,5,1.408775569
광주광역시,2004.06,2004,6,1.411218297
광주광역시,2004.07,2004,7,1.403819302
광주광역시,2004.08,2004,8,1.385647498
광주광역시,2004.09,2004,9,1.385647498
광주광역시,2004.1,2004,10,1.390438355
광주광역시,2004.11,2004,11,1.402571292
광주광역시,2004.12,2004,12,1.401382948
광주광역시,2005.01,2005,1,1.385086037
광주광역시,2005.02,2005,2,1.379477798
광주광역시,2005.03,2005,3,1.369785614
광주광역시,2005.04,2005,4,1.367028367
광주광역시,2005.05,2005,5,1.367028367
광주광역시,2005.06,2005,6,1.369785614
광주광역시,2005.07,2005,7,1.360228675
광주광역시,2005.08,2005,8,1.356163297
광주광역시,2005.09,2005,9,1.349453239
광주광역시,2005.1,2005,10,1.350804168
광주광역시,2005.11,2005,11,1.360228675
광주광역시,2005.12,2005,12,1.35750973
광주광역시,2006.01,2006,1,1.368341484
광주광역시,2006.02,2006,2,1.368341484
광주광역시,2006.03,2006,3,1.362966164
광주광역시,2006.04,2006,4,1.360276533
광주광역시,2006.05,2006,5,1.354964267
광주광역시,2006.06,2006,6,1.356288439
광주광역시,2006.07,2006,7,1.350989681
광주광역시,2006.08,2006,8,1.341828776
광주광역시,2006.09,2006,9,1.337947966
광주광역시,2006.1,2006,10,1.347038346
광주광역시,2006.11,2006,11,1.356288439
광주광역시,2006.12,2006,12,1.348364531
광주광역시,2007.01,2007,1,1.352357288
광주광역시,2007.02,2007,2,1.343231014
광주광역시,2007.03,2007,3,1.334193021
광주광역시,2007.04,2007,4,1.331642731
광주광역시,2007.05,2007,5,1.331642731
광주광역시,2007.06,2007,6,1.330354301
광주광역시,2007.07,2007,7,1.324033247
광주광역시,2007.08,2007,8,1.322759494
광주광역시,2007.09,2007,9,1.310303319
광주광역시,2007.1,2007,10,1.309072232
광주광역시,2007.11,2007,11,1.307843456
광주광역시,2007.12,2007,12,1.306616985
광주광역시,2008.01,2008,1,1.299290039
광주광역시,2008.02,2008,2,1.293244063
광주광역시,2008.03,2008,3,1.282514513
광주광역시,2008.04,2008,4,1.275439089
광주광역시,2008.05,2008,5,1.263854285
광주광역시,2008.06,2008,6,1.254718794
광주광역시,2008.07,2008,7,1.245729272
광주광역시,2008.08,2008,8,1.247975733
광주광역시,2008.09,2008,9,1.250200395
광주광역시,2008.1,2008,10,1.252463025
광주광역시,2008.11,2008,11,1.259269971
광주광역시,2008.12,2008,12,1.260409128
광주광역시,2009.01,2009,1,1.256997823
광주광역시,2009.02,2009,2,1.246844052
광주광역시,2009.03,2009,3,1.239067539
광주광역시,2009.04,2009,4,1.234660964
광주광역시,2009.05,2009,5,1.234660964
광주광역시,2009.06,2009,6,1.235756013
광주광역시,2009.07,2009,7,1.229214699
광주광역시,2009.08,2009,8,1.22595556
광주광역시,2009.09,2009,9,1.223801939
광주광역시,2009.1,2009,10,1.229214699
광주광역시,2009.11,2009,11,1.228116773
광주광역시,2009.12,2009,12,1.224863446
광주광역시,2010.01,2010,1,1.21589706
광주광역시,2010.02,2010,2,1.212216113
광주광역시,2010.03,2010,3,1.207328766
광주광역시,2010.04,2010,4,1.203685574
광주광역시,2010.05,2010,5,1.20248067
광주광역시,2010.06,2010,6,1.20248067
광주광역시,2010.07,2010,7,1.198866635
광주광역시,2010.08,2010,8,1.218173716
광주광역시,2010.09,2010,9,1.208549179
광주광역시,2010.1,2010,10,1.207344831
광주광역시,2010.11,2010,11,1.218173716
광주광역시,2010.12,2010,12,1.212135337
광주광역시,2011.01,2011,1,1.196706775
광주광역시,2011.02,2011,2,1.187417167
광주광역시,2011.03,2011,3,1.183975569
광주광역시,2011.04,2011,4,1.182832799
광주광역시,2011.05,2011,5,1.180553864
광주광역시,2011.06,2011,6,1.178270672
광주광역시,2011.07,2011,7,1.172620488
광주광역시,2011.08,2011,8,1.186697082
광주광역시,2011.09,2011,9,1.185558354
광주광역시,2011.1,2011,10,1.187825023
광주광역시,2011.11,2011,11,1.188942108
광주광역시,2011.12,2011,12,1.186697082
광주광역시,2012.01,2012,1,1.181519802
광주광역시,2012.02,2012,2,1.178842129
광주광역시,2012.03,2012,3,1.178394901
광주광역시,2012.04,2012,4,1.178624862
광주광역시,2012.05,2012,5,1.177731074
광주광역시,2012.06,2012,6,1.180185853
광주광역시,2012.07,2012,7,1.183307392
광주광역시,2012.08,2012,8,1.20338928
광주광역시,2012.09,2012,9,1.193470739
광주광역시,2012.1,2012,10,1.197175811
광주광역시,2012.11,2012,11,1.201462586
광주광역시,2012.12,2012,12,1.199542052
광주광역시,2013.01,2013,1,1.216128894
광주광역시,2013.02,2013,2,1.212939073
광주광역시,2013.03,2013,3,1.213510706
광주광역시,2013.04,2013,4,1.214082877
광주광역시,2013.05,2013,5,1.214408215
광주광역시,2013.06,2013,6,1.215998369
광주광역시,2013.07,2013,7,1.213068942
광주광역시,2013.08,2013,8,1.20708502
광주광역시,2013.09,2013,9,1.204505587
광주광역시,2013.1,2013,10,1.208656041
광주광역시,2013.11,2013,11,1.240665316
광주광역시,2013.12,2013,12,1.23893485
광주광역시,2014.01,2014,1,1.232191454
광주광역시,2014.02,2014,2,1.228107948
광주광역시,2014.03,2014,3,1.223497992
광주광역시,2014.04,2014,4,1.222495377
광주광역시,2014.05,2014,5,1.221366194
광주광역시,2014.06,2014,6,1.222713756
광주광역시,2014.07,2014,7,1.221250827
광주광역시,2014.08,2014,8,1.220021598
광주광역시,2014.09,2014,9,1.219919275
광주광역시,2014.1,2014,10,1.225069485
광주광역시,2014.11,2014,11,1.227887639
광주광역시,2014.12,2014,12,1.227654456
광주광역시,2015.01,2015,1,1.218898744
광주광역시,2015.02,2015,2,1.220857092
광주광역시,2015.03,2015,3,1.221960628
광주광역시,2015.04,2015,4,1.222693141
광주광역시,2015.05,2015,5,1.218170769
광주광역시,2015.06,2015,6,1.217571162
광주광역시,2015.07,2015,7,1.140725215
광주광역시,2015.08,2015,8,1.140163617
광주광역시,2015.09,2015,9,1.14404633
광주광역시,2015.1,2015,10,1.218413331
광주광역시,2015.11,2015,11,1.222448872
광주광역시,2015.12,2015,12,1.219269451
광주광역시,2016.01,2016,1,1.218541033
광주광역시,2016.02,2016,2,1.212719573
광주광역시,2016.03,2016,3,1.214899264
광주광역시,2016.04,2016,4,1.212846085
광주광역시,2016.05,2016,5,1.211519023
광주광역시,2016.06,2016,6,1.210799833
광주광역시,2016.07,2016,7,0.985615638
광주광역시,2016.08,2016,8,0.982878244
광주광역시,2016.09,2016,9,0.97629749
광주광역시,2016.1,2016,10,1.199370712
광주광역시,2016.11,2016,11,1.201726187
광주광역시,2016.12,2016,12,1.060839406
광주광역시,2017.01,2017,1,1.049282761
광주광역시,2017.02,2017,2,1.044706935
광주광역시,2017.03,2017,3,1.046931187
광주광역시,2017.04,2017,4,1.049079254
광주광역시,2017.05,2017,5,1.047443358
광주광역시,2017.06,2017,6,1.049079254
광주광역시,2017.07,2017,7,1.049175642
광주광역시,2017.08,2017,8,1.043391744
광주광역시,2017.09,2017,9,1.04207986
광주광역시,2017.1,2017,10,1.04207986
광주광역시,2017.11,2017,11,1.049282761
광주광역시,2017.12,2017,12,1.047347288
광주광역시,2018.01,2018,1,1.04359305
광주광역시,2018.02,2018,2,1.035872315
광주광역시,2018.03,2018,3,1.038667556
광주광역시,2018.04,2018,4,1.03617519
광주광역시,2018.05,2018,5,1.03477718
광주광역시,2018.06,2018,6,1.035673976
광주광역시,2018.07,2018,7,0.855996929
광주광역시,2018.08,2018,8,0.851326776
광주광역시,2018.09,2018,9,1.023778453
광주광역시,2018.1,2018,10,1.024850419
광주광역시,2018.11,2018,11,1.033195938
광주광역시,2018.12,2018,12,1.036865151
광주광역시,2019.01,2019,1,1.038163929
광주광역시,2019.02,2019,2,1.034683419
광주광역시,2019.03,2019,3,1.036771011
광주광역시,2019.04,2019,4,1.032697602
광주광역시,2019.05,2019,5,1.029449475
광주광역시,2019.06,2019,6,1.032199747
광주광역시,2019.07,2019,7,0.86795913
광주광역시,2019.08,2019,8,0.866047999
광주광역시,2019.09,2019,9,1.028851737
광주광역시,2019.1,2019,10,1.025525376
광주광역시,2019.11,2019,11,1.030430031
광주광역시,2019.12,2019,12,1.029150519
광주광역시,2020.01,2020,1,1.025144682
광주광역시,2020.02,2020,2,1.023816642
광주광역시,2020.03,2020,3,1.027708312
광주광역시,2020.04,2020,4,1.031526104
광주광역시,2020.05,2020,5,1.031215497
광주광역시,2020.06,2020,6,1.030801645
광주광역시,2020.07,2020,7,0.866800603
광주광역시,2020.08,2020,8,0.862124088
광주광역시,2020.09,2020,9,1.020967902
광주광역시,2020.1,2020,10,1.027091872
광주광역시,2020.11,2020,11,1.028119684
광주광역시,2020.12,2020,12,1.023918676
광주광역시,2021.01,2021,1,0.992583803
광주광역시,2021.02,2021,2,0.988673299
광주광역시,2021.03,2021,3,0.98489011
광주광역시,2021.04,2021,4,0.982864976
광주광역시,2021.05,2021,5,0.981807512
광주광역시,2021.06,2021,6,0.982287895
광주광역시,2021.07,2021,7,0.843200469
광주광역시,2021.08,2021,8,0.839428127
광주광역시,2021.09,2021,9,0.996122152
광주광역시,2021.1,2021,10,1.020528711
광주광역시,2021.11,2021,11,1.013852814
광주광역시,2021.12,2021,12,1.012391931
광주광역시,2022.01,2022,1,1.005532767
광주광역시,2022.02,2022,2,1.001615355
광주광역시,2022.03,2022,3,0.993403072
광주광역시,2022.04,2022,4,1.042937325
광주광역시,2022.05,2022,5,1.033654738
광주광역시,2022.06,2022,6,1.02717892
광주광역시,2022.07,2022,7,0.937161728
광주광역시,2022.08,2022,8,0.939229567
광주광역시,2022.09,2022,9,1.0875
광주광역시,2022.1,2022,10,1.143550751
광주광역시,2022.11,2022,11,1.144179652
광주광역시,2022.12,2022,12,1.144179652
광주광역시,2023.01,2023,1,1.238848006
광주광역시,2023.02,2023,2,1.235816567
광주광역시,2023.03,2023,3,1.230463815
광주광역시,2023.04,2023,4,1.229022082
광주광역시,2023.05,2023,5,1.258540093
광주광역시,2023.06,2023,6,1.287342908
광주광역시,2023.07,2023,7,1.144112636
광주광역시,2023.08,2023,8,1.134246088
광주광역시,2023.09,2023,9,1.269339706
광주광역시,2023.1,2023,10,1.263858289
광주광역시,2023.11,2023,11,1.269676848
광주광역시,2023.12,2023,12,1.270014169
광주광역시,2024.01,2024,1,1.263858289
광주광역시,2024.02,2024,2,1.256769784
광주광역시,2024.03,2024,3,1.253912739
광주광역시,2024.04,2024,4,1.251177805
광주광역시,2024.05,2024,5,1.249324854
광주광역시,2024.06,2024,6,1.253803112
광주광역시,2024.07,2024,7,1.108280255
광주광역시,2024.08,2024,8,1.105002175
광주광역시,2024.09,2024,9,1.243619894
광주광역시,2024.1,2024,10,1.242321413
광주광역시,2024.11,2024,11,1.245790071
광주광역시,2024.12,2024,12,1.240055585
광주광역시,2025.01,2025,1,1.231499051
광주광역시,2025.02,2025,2,1.226105625
광주광역시,2025.03,2025,3,1.224843442
광주광역시,2025.04,2025,4,1.222850291
광주광역시,2025.05,2025,5,1.226000343
대전광역시,2004.01,2004,1,1.468340748
대전광역시,2004.02,2004,2,1.461777244
대전광역시,2004.03,2004,3,1.445011183
대전광역시,2004.04,2004,4,1.398573455
대전광역시,2004.05,2004,5,1.397315711
대전광역시,2004.06,2004,6,1.397315711
대전광역시,2004.07,2004,7,1.388762493
대전광역시,2004.08,2004,8,1.374301451
대전광역시,2004.09,2004,9,1.373105351
대전광역시,2004.1,2004,10,1.376681434
대전광역시,2004.11,2004,11,1.385123453
대전광역시,2004.12,2004,12,1.385123453
대전광역시,2005.01,2005,1,1.369310064
대전광역시,2005.02,2005,2,1.366554729
대전광역시,2005.03,2005,3,1.358318874
대전광역시,2005.04,2005,4,1.354247002
대전광역시,2005.05,2005,5,1.355589631
대전광역시,2005.06,2005,6,1.359669592
대전광역시,2005.07,2005,7,1.350181694
대전광역시,2005.08,2005,8,1.348849751
대전광역시,2005.09,2005,9,1.342141427
대전광역시,2005.1,2005,10,1.342141427
대전광역시,2005.11,2005,11,1.34748502
대전광역시,2005.12,2005,12,1.340807761
대전광역시,2006.01,2006,1,1.354223859
대전광역시,2006.02,2006,2,1.352886128
대전광역시,2006.03,2006,3,1.344932293
대전광역시,2006.04,2006,4,1.342313297
대전광역시,2006.05,2006,5,1.339687239
대전광역시,2006.06,2006,6,1.342313297
대전광역시,2006.07,2006,7,1.337071435
대전광역시,2006.08,2006,8,1.326743401
대전광역시,2006.09,2006,9,1.325459384
대전광역시,2006.1,2006,10,1.333183902
대전광역시,2006.11,2006,11,1.337071435
대전광역시,2006.12,2006,12,1.333183902
대전광역시,2007.01,2007,1,1.337146513
대전광역시,2007.02,2007,2,1.329406526
대전광역시,2007.03,2007,3,1.321755629
대전광역시,2007.04,2007,4,1.31797142
대전광역시,2007.05,2007,5,1.31544959
대전광역시,2007.06,2007,6,1.31544959
대전광역시,2007.07,2007,7,1.306731358
대전광역시,2007.08,2007,8,1.306731358
대전광역시,2007.09,2007,9,1.301798884
대전광역시,2007.1,2007,10,1.299338506
대전광역시,2007.11,2007,11,1.300551345
대전광역시,2007.12,2007,12,1.294445546
대전광역시,2008.01,2008,1,1.289605213
대전광역시,2008.02,2008,2,1.283601523
대전광역시,2008.03,2008,3,1.27293768
대전광역시,2008.04,2008,4,1.263609761
대전광역시,2008.05,2008,5,1.250993631
대전광역시,2008.06,2008,6,1.240862564
대전광역시,2008.07,2008,7,1.233087498
대전광역시,2008.08,2008,8,1.236413976
대전광역시,2008.09,2008,9,1.238626935
대전광역시,2008.1,2008,10,1.240862564
대전광역시,2008.11,2008,11,1.244216367
대전광역시,2008.12,2008,12,1.24534328
대전광역시,2009.01,2009,1,1.24872138
대전광역시,2009.02,2009,2,1.238626935
대전광역시,2009.03,2009,3,1.227597387
대전광역시,2009.04,2009,4,1.225409259
대전광역시,2009.05,2009,5,1.226516743
대전광역시,2009.06,2009,6,1.226516743
대전광역시,2009.07,2009,7,1.22107059
대전광역시,2009.08,2009,8,1.218919865
대전광역시,2009.09,2009,9,1.217840244
대전광역시,2009.1,2009,10,1.22107059
대전광역시,2009.11,2009,11,1.217840244
대전광역시,2009.12,2009,12,1.213554913
대전광역시,2010.01,2010,1,1.204587367
대전광역시,2010.02,2010,2,1.203366802
대전광역시,2010.03,2010,3,1.200933076
대전광역시,2010.04,2010,4,1.193704241
대전광역시,2010.05,2010,5,1.19250562
대전광역시,2010.06,2010,6,1.193704241
대전광역시,2010.07,2010,7,1.191309403
대전광역시,2010.08,2010,8,1.208056201
대전광역시,2010.09,2010,9,1.199696185
대전광역시,2010.1,2010,10,1.198509409
대전광역시,2010.11,2010,11,1.203270659
대전광역시,2010.12,2010,12,1.198509409
대전광역시,2011.01,2011,1,1.184462244
대전광역시,2011.02,2011,2,1.174144311
대전광역시,2011.03,2011,3,1.167369239
대전광역시,2011.04,2011,4,1.166245529
대전광역시,2011.05,2011,5,1.166245529
대전광역시,2011.06,2011,6,1.166245529
대전광역시,2011.07,2011,7,1.157345694
대전광역시,2011.08,2011,8,1.172378097
대전광역시,2011.09,2011,9,1.173491635
대전광역시,2011.1,2011,10,1.175725069
대전광역시,2011.11,2011,11,1.173491635
대전광역시,2011.12,2011,12,1.169062698
대전광역시,2012.01,2012,1,1.162144827
대전광역시,2012.02,2012,2,1.159739706
대전광역시,2012.03,2012,3,1.161052609
대전광역시,2012.04,2012,4,1.162467921
대전광역시,2012.05,2012,5,1.160730301
대전광역시,2012.06,2012,6,1.163127093
대전광역시,2012.07,2012,7,1.165858785
대전광역시,2012.08,2012,8,1.186902205
대전광역시,2012.09,2012,9,1.179039672
대전광역시,2012.1,2012,10,1.181359826
대전광역시,2012.11,2012,11,1.186014972
대전광역시,2012.12,2012,12,1.184231852
대전광역시,2013.01,2013,1,1.199303475
대전광역시,2013.02,2013,2,1.197300982
대전광역시,2013.03,2013,3,1.198187337
대전광역시,2013.04,2013,4,1.200523455
대전광역시,2013.05,2013,5,1.199747972
대전광역시,2013.06,2013,6,1.200192799
대전광역시,2013.07,2013,7,1.197073274
대전광역시,2013.08,2013,8,1.193202881
대전광역시,2013.09,2013,9,1.193517124
대전광역시,2013.1,2013,10,1.197174467
대전광역시,2013.11,2013,11,1.230940115
대전광역시,2013.12,2013,12,1.230601648
대전광역시,2014.01,2014,1,1.224450711
대전광역시,2014.02,2014,2,1.219932064
대전광역시,2014.03,2014,3,1.217914634
대전광역시,2014.04,2014,4,1.218373715
대전광역시,2014.05,2014,5,1.214672693
대전광역시,2014.06,2014,6,1.215789529
대전광역시,2014.07,2014,7,1.216348717
대전광역시,2014.08,2014,8,1.216132606
대전광역시,2014.09,2014,9,1.216793893
대전광역시,2014.1,2014,10,1.219829755
대전광역시,2014.11,2014,11,1.223536587
대전광역시,2014.12,2014,12,1.223999916
대전광역시,2015.01,2015,1,1.217941062
대전광역시,2015.02,2015,2,1.21915438
대전광역시,2015.03,2015,3,1.219039331
대전광역시,2015.04,2015,4,1.220011543
대전광역시,2015.05,2015,5,1.216106526
대전광역시,2015.06,2015,6,1.214886569
대전광역시,2015.07,2015,7,1.13527608
대전광역시,2015.08,2015,8,1.133467318
대전광역시,2015.09,2015,9,1.136069971
대전광역시,2015.1,2015,10,1.215013534
대전광역시,2015.11,2015,11,1.215623334
대전광역시,2015.12,2015,12,1.211746313
대전광역시,2016.01,2016,1,1.210409054
대전광역시,2016.02,2016,2,1.20621466
대전광역시,2016.03,2016,3,1.210535084
대전광역시,2016.04,2016,4,1.209452079
대전광역시,2016.05,2016,5,1.207893944
대전광역시,2016.06,2016,6,1.208609685
대전광역시,2016.07,2016,7,0.985112128
대전광역시,2016.08,2016,8,0.98354325
대전광역시,2016.09,2016,9,0.979059165
대전광역시,2016.1,2016,10,1.2021611
대전광역시,2016.11,2016,11,1.203106567
대전광역시,2016.12,2016,12,1.063099967
대전광역시,2017.01,2017,1,1.052269446
대전광역시,2017.02,2017,2,1.049293474
대전광역시,2017.03,2017,3,1.050516202
대전광역시,2017.04,2017,4,1.051031887
대전광역시,2017.05,2017,5,1.050215619
대전광역시,2017.06,2017,6,1.052581987
대전광역시,2017.07,2017,7,1.051139386
대전광역시,2017.08,2017,8,1.046739252
대전광역시,2017.09,2017,9,1.044186826
대전광역시,2017.1,2017,10,1.045408309
대전광역시,2017.11,2017,11,1.054125853
대전광역시,2017.12,2017,12,1.050516202
대전광역시,2018.01,2018,1,1.045100013
대전광역시,2018.02,2018,2,1.036635062
대전광역시,2018.03,2018,3,1.036938382
대전광역시,2018.04,2018,4,1.034641753
대전광역시,2018.05,2018,5,1.034142022
대전광역시,2018.06,2018,6,1.036739635
대전광역시,2018.07,2018,7,0.857218012
대전광역시,2018.08,2018,8,0.849406528
대전광역시,2018.09,2018,9,1.022922494
대전광역시,2018.1,2018,10,1.023696871
대전광역시,2018.11,2018,11,1.031660945
대전광역시,2018.12,2018,12,1.033549218
대전광역시,2019.01,2019,1,1.035141968
대전광역시,2019.02,2019,2,1.03126756
대전광역시,2019.03,2019,3,1.034641753
대전광역시,2019.04,2019,4,1.031164088
대전광역시,2019.05,2019,5,1.028995955
대전광역시,2019.06,2019,6,1.03126756
대전광역시,2019.07,2019,7,0.867260023
대전광역시,2019.08,2019,8,0.865430213
대전광역시,2019.09,2019,9,1.029779559
대전광역시,2019.1,2019,10,1.027124268
대전광역시,2019.11,2019,11,1.032853281
대전광역시,2019.12,2019,12,1.029975647
대전광역시,2020.01,2020,1,1.025963651
대전광역시,2020.02,2020,2,1.025349301
대전광역시,2020.03,2020,3,1.028325493
대전광역시,2020.04,2020,4,1.0326666
대전광역시,2020.05,2020,5,1.03214788
대전광역시,2020.06,2020,6,1.028840377
대전광역시,2020.07,2020,7,0.865149388
대전광역시,2020.08,2020,8,0.860662278
대전광역시,2020.09,2020,9,1.021983488
대전광역시,2020.1,2020,10,1.027913957
대전광역시,2020.11,2020,11,1.0274
대전광역시,2020.12,2020,12,1.023510659
대전광역시,2021.01,2021,1,0.993369619
대전광역시,2021.02,2021,2,0.988673299
대전광역시,2021.03,2021,3,0.985083415
대전광역시,2021.04,2021,4,0.983250073
대전광역시,2021.05,2021,5,0.982864976
대전광역시,2021.06,2021,6,0.982287895
대전광역시,2021.07,2021,7,0.842871094
대전광역시,2021.08,2021,8,0.840408958
대전광역시,2021.09,2021,9,0.996798603
대전광역시,2021.1,2021,10,1.02092415
대전광역시,2021.11,2021,11,1.016199016
대전광역시,2021.12,2021,12,1.013657786
대전광역시,2022.01,2022,1,1.007262303
대전광역시,2022.02,2022,2,1.001139709
대전광역시,2022.03,2022,3,0.994058846
대전광역시,2022.04,2022,4,1.04548012
대전광역시,2022.05,2022,5,1.039049394
대전광역시,2022.06,2022,6,1.031455269
대전광역시,2022.07,2022,7,0.941740413
대전광역시,2022.08,2022,8,0.942261575
대전광역시,2022.09,2022,9,1.090205473
대전광역시,2022.1,2022,10,1.145860106
대전광역시,2022.11,2022,11,1.147440022
대전광역시,2022.12,2022,12,1.144914244
대전광역시,2023.01,2023,1,1.241329085
대전광역시,2023.02,2023,2,1.238960567
대전광역시,2023.03,2023,3,1.23806065
대전광역시,2023.04,2023,4,1.235256817
대전광역시,2023.05,2023,5,1.263537906
대전광역시,2023.06,2023,6,1.293846987
대전광역시,2023.07,2023,7,1.14812815
대전광역시,2023.08,2023,8,1.139921372
대전광역시,2023.09,2023,9,1.275549231
대전광역시,2023.1,2023,10,1.27068935
대전광역시,2023.11,2023,11,1.278733839
대전광역시,2023.12,2023,12,1.276571123
대전광역시,2024.01,2024,1,1.27012665
대전광역시,2024.02,2024,2,1.264638448
대전광역시,2024.03,2024,3,1.261634556
대전광역시,2024.04,2024,4,1.259750527
대전광역시,2024.05,2024,5,1.261301671
대전광역시,2024.06,2024,6,1.263079091
대전광역시,2024.07,2024,7,1.115972588
대전광역시,2024.08,2024,8,1.11333158
대전광역시,2024.09,2024,9,1.24862265
대전광역시,2024.1,2024,10,1.248295156
대전광역시,2024.11,2024,11,1.249934343
대전광역시,2024.12,2024,12,1.246225015
대전광역시,2025.01,2025,1,1.238012659
대전광역시,2025.02,2025,2,1.235334833
