"연도","시도","시군구","계약종별","월","사용량(MWh)","t","MA12","y_ts"
2010,"경기도","안양시","주택용",3,59413,75,63376.9166666667,-0.0645866470728968
2010,"경기도","안양시","주택용",4,62737,76,63470.9166666667,-0.0116304104986508
2010,"경기도","안양시","주택용",5,59098,77,63569.75,-0.0729406453760519
2010,"경기도","안양시","주택용",6,59740,78,63636.3333333333,-0.0631827732664809
2010,"경기도","안양시","주택용",7,62117,79,63685.75,-0.0249411291968195
2010,"경기도","안양시","주택용",8,70442,80,63784.1666666667,0.0992846880012062
2010,"경기도","안양시","주택용",9,67831,81,63813.75,0.0610506332168969
2010,"경기도","안양시","주택용",10,59116,82,63802.5833333333,-0.0762920652967522
2010,"경기도","안양시","주택용",11,61873,83,63828.9166666667,-0.0311224298241646
2010,"경기도","안양시","주택용",12,64191,84,63810.8333333333,0.00594003655391108
2011,"경기도","안양시","주택용",1,70137,85,63723.5833333333,0.0958957531228131
2011,"경기도","안양시","주택용",2,68715,86,63510.5833333333,0.0787609573288483
2011,"경기도","안양시","주택용",3,59768,87,63243.25,-0.0565180018716237
2011,"경기도","안양시","주택용",4,62603,88,63199.0833333333,-0.00947659654776444
2011,"경기도","안양시","주택용",5,59414,89,63239,-0.062391310605815
2011,"경기도","안양시","주택용",6,59523,90,63265.9166666667,-0.0609839503732363
2011,"경기도","안양시","주택용",7,61070,91,63195.75,-0.0342163048211555
2011,"경기도","안양시","주택용",8,67886,92,63269.25,0.070430398609162
2011,"경기도","안양시","주택용",9,64623,93,63628.5,0.0155089013931876
2011,"경기도","안양시","주택용",10,58586,94,63822.9166666667,-0.0856165610677073
2011,"경기도","안양시","주택용",11,62352,95,63885.6666666667,-0.0242992788102925
2011,"경기도","안양시","주택용",12,64514,96,64045.9166666667,0.00728198047881066
2012,"경기도","안양시","주택용",1,69295,97,64264.5833333333,0.0753640775503211
2012,"경기도","안양시","주택용",2,69597,98,65085.0833333333,0.0670260746685707
2012,"경기도","안양시","주택용",3,64079,99,65344.3333333333,-0.0195540265919521
2012,"경기도","안양시","주택용",4,64936,100,65455.1666666667,-0.00796326044855982
2012,"경기도","안양시","주택용",5,60167,101,65598.4166666667,-0.0864275302242152
2012,"경기도","안양시","주택용",6,61446,102,65838.8333333333,-0.0690510961658777
2012,"경기도","안양시","주택용",7,63694,103,66079.3333333333,-0.0367656737615006
2012,"경기도","안양시","주택용",8,77732,104,66097.9166666667,0.162129784543684
2012,"경기도","안양시","주택용",9,67734,105,65873.1666666667,0.0278570935202471
2012,"경기도","안양시","주택용",10,59916,106,65792.3333333333,-0.0935597355454522
2012,"경기도","안양시","주택용",11,64071,107,65775.5833333333,-0.0262568520468374
2012,"경기도","안양시","주택용",12,67399,108,65732.6666666667,0.0250341695517773
2013,"경기도","안양시","주택용",1,72181,109,65729.75,0.0936252145419855
2013,"경기도","안양시","주택용",2,69820,110,65372.1666666667,0.0658239199378149
2013,"경기도","안양시","주택용",3,61382,111,65330.3333333333,-0.0623398185764823
2013,"경기도","안양시","주택용",4,63966,112,65220,-0.0194144781647801
2013,"경기도","안양시","주택용",5,59966,113,65051.0833333333,-0.0813951237366503
2013,"경기도","안양시","주택용",6,60931,114,64804,-0.0616252534460659
2013,"경기도","안양시","주택용",7,63659,115,64472.0546666667,-0.0126911556557356
2013,"경기도","안양시","주택용",8,73441,116,64254.8118333333,0.133625749458627
2013,"경기도","안양시","주택용",9,67232,117,64100.0711666667,0.0477038504921721
2013,"경기도","안양시","주택용",10,58592,118,63894.7300833333,-0.0866387181811059
2013,"경기도","안양시","주택용",11,62044,119,63741.0395,-0.0269848065342447
2013,"경기도","안양시","주택용",12,64434,120,63639.4881666667,0.0124072833025493
2014,"경기도","안양시","주택용",1,68197.656,121,63479.10375,0.0716994178188035
2014,"경기도","안양시","주택용",2,67213.086,122,62993.24925,0.064840394825972
2014,"경기도","안양시","주택용",3,59525.112,123,62533.3803333333,-0.0493022255693542
2014,"경기도","안양시","주택용",4,61501.907,124,62422.3700833333,-0.0148555235948323
2014,"경기도","안양시","주택용",5,58121.713,125,62325.2475,-0.0698272887500262
2014,"경기도","안양시","주택용",6,59712.384,126,62310.4210833333,-0.0425892483382086
2014,"경기도","안양시","주택용",7,61734.387,127,62350.5779166667,-0.00993183956227559
2014,"경기도","안양시","주택용",8,67610.746,128,62313.9340833333,0.08158187307875
2014,"경기도","안양시","주택용",9,61713.573,129,62326.9234166667,-0.00988959950011237
2014,"경기도","안양시","주택용",10,57259.877,130,62356.2299166667,-0.085263434034265
2014,"경기도","안양시","주택용",11,60878.529,131,62324.4295833333,-0.0234729260995993
2014,"경기도","안양시","주택용",12,64256.083,132,62244.2405833333,0.0318103860216993
2015,"경기도","안양시","주택용",1,68679.538,133,62171.587,0.0995532144206448
2015,"경기도","안양시","주택용",2,66773.36,134,62536.40875,0.0655552714727699
2015,"경기도","안양시","주택용",3,59680.984,135,62682.7641666667,-0.0490730724798679
2015,"경기도","안양시","주택용",4,61853.585,136,62637.5723333333,-0.0125952351059897
2015,"경기도","안양시","주택용",5,57740.109,137,62610.1983333333,-0.0809761155044993
2015,"경기도","안양시","주택용",6,58750.116,138,62532.96425,-0.0624007182106913
2015,"경기도","안양시","주택용",7,60862.544,139,62474.53625,-0.0261411092746644
2015,"경기도","안양시","주택용",8,71988.607,140,62641.34975,0.139082271200813
2015,"경기도","안양시","주택용",9,63469.838,141,62877.88075,0.0093703564604193
2015,"경기도","안양시","주택용",10,56717.575,142,62884.7996666667,-0.103220348353484
2015,"경기도","안양시","주택용",11,60550.041,143,62904.4125833333,-0.0381461664788599
2015,"경기도","안양시","주택용",12,63329.274,144,62928.58075,0.00634724225334062
2016,"경기도","안양시","주택용",1,67978.402,145,63126.394,0.0740510665578688
2016,"경기도","안양시","주택용",2,68775.122,146,63954.4555833333,0.072670882190105
2016,"경기도","안양시","주택용",3,62519.356,147,64550.4263333333,-0.0319705171735917
2016,"경기도","안양시","주택용",4,61936.612,148,64604.5426666667,-0.0421732532795365
2016,"경기도","안양시","주택용",5,57975.464,149,64641.0870833333,-0.108830345014159
2016,"경기도","안양시","주택용",6,59040.134,150,64685.9345,-0.0913263322633187
2016,"경기도","안양시","주택용",7,63236.303,151,64688.9844166667,-0.0227123799035427
2016,"경기도","안양시","주택용",8,81925.346,152,64663.0369166667,0.236618679285775
2016,"경기도","안양시","주택용",9,70621.487,153,64449.9083333333,0.0914461395435273
2016,"경기도","안양시","주택용",10,57366.971,154,64447.1345,-0.116376547983929
2016,"경기도","안양시","주택용",11,60988.574,155,64423.32275,-0.054789186898384
2016,"경기도","안양시","주택용",12,63867.443,156,64376.7809166667,-0.0079432909990262
2017,"경기도","안양시","주택용",1,68015.001,157,64594.2621666667,0.0516026978937228
2017,"경기도","안양시","주택용",2,68463.752,158,64332.4201666667,0.0622407314907138
2017,"경기도","안양시","주택용",3,59961.813,159,63783.24475,-0.0617826247845089
2017,"경기도","안양시","주택용",4,61903.326,160,63719.71725,-0.0289201375771323
2017,"경기도","안양시","주택용",5,57689.723,161,63667.3218333333,-0.0985923831696124
2017,"경기도","안양시","주택용",6,58481.632,162,63728.3140833333,-0.0859162328964693
2017,"경기도","안양시","주택용",7,65846.078,163,63834.8766666667,0.0310201696043722
2017,"경기도","안양시","주택용",8,78783.242,164,63914.0975833333,0.209160352764731
2017,"경기도","안양시","주택용",9,64031.382,165,63926.1795833333,0.00164433330971657
2017,"경기도","안양시","주택용",10,56604.641,166,63858.211,-0.120574194173669
2017,"경기도","안양시","주택용",11,60359.829,167,63843.1985833333,-0.0561062541151761
2017,"경기도","안양시","주택용",12,64599.35,168,63880.9216666667,0.0111835974813589
2018,"경기도","안양시","주택용",1,69293.752,169,63909.4779166667,0.0808870688121281
2018,"경기도","안양시","주택용",2,69414.403,170,65314.7239166667,0.0608768900250398
2018,"경기도","안양시","주택용",3,60106.797,171,65951.6131666667,-0.0927984093256549
2018,"경기도","안양시","주택용",4,61087.703,172,65921.32075,-0.0761513353569178
2018,"경기도","안양시","주택용",5,57509.574,173,65897.25725,-0.136145382472906
2018,"경기도","안양시","주택용",6,58934.309,174,65734.8750833333,-0.109206191011717
2018,"경기도","안양시","주택용",7,66188.753,175,65678.7629166667,0.00773492429080742
2018,"경기도","안양시","주택용",8,95646.194,176,65492.0873333333,0.378726572917684
2018,"경기도","안양시","주택용",9,71674.053,177,65394.1434166667,0.0916960950155675
2018,"경기도","안양시","주택용",10,56241.132,178,65426.2513333333,-0.151275199136661
2018,"경기도","안양시","주택용",11,60071.067,179,65394.2534166667,-0.0849060750412206
2018,"경기도","안양시","주택용",12,62650.764,180,65319.4460833333,-0.0417139120189964
2019,"경기도","안양시","주택용",1,68620.406,181,64959.9648333333,0.0548187995606877
2019,"경기도","안양시","주택용",2,67174.296,182,63821.62875,0.0511985328363242
2019,"경기도","안양시","주택용",3,58931.47,183,63886.00825,-0.0807251307952292
2019,"경기도","안양시","주택용",4,61472.998,184,64039.78875,-0.0409065679153269
2019,"경기도","안양시","주택용",5,57125.599,185,64005.9240833333,-0.113723307941792
2019,"경기도","안양시","주택용",6,58036.621,186,64024.0030833333,-0.0981838533725622
2019,"경기도","안양시","주택용",7,61874.978,187,63897.9379166667,-0.0321712250548505
2019,"경기도","안양시","주택용",8,81986.161,188,63871.5788333333,0.249675977978341
2019,"경기도","안양시","주택용",9,72446.607,189,64209.6754166667,0.120695928606482
2019,"경기도","안양시","주택용",10,58086.498,190,64381.05475,-0.102886164506287
2019,"경기도","안양시","주택용",11,59664.691,191,64579.9893333333,-0.0791641952677041
2019,"경기도","안양시","주택용",12,62867.712,192,64886.9723333333,-0.031614159920232
2020,"경기도","안양시","주택용",1,67107.624,193,65055.99325,0.0310493252945463
2020,"경기도","안양시","주택용",2,66857.987,194,64410.3848333333,0.0372958975649283
2020,"경기도","안양시","주택용",3,62988.629,195,64973.589,-0.0310266462097368
2020,"경기도","안양시","주택용",4,63529.55,196,65093.17275,-0.0243145184574401
2020,"경기도","안양시","주택용",5,59512.814,197,65292.4145833333,-0.092684216242843
2020,"경기도","안양시","주택용",6,61720.417,198,65545.7005833333,-0.0601328343871047
2020,"경기도","안양시","주택용",7,63903.229,199,66065.1369166667,-0.0332712861297655
2020,"경기도","안양시","주택용",8,74238.86,200,66393.0209166667,0.111695788475011
2020,"경기도","안양시","주택용",9,79205.057,201,66250.2015833333,0.178601640163094
2020,"경기도","안양시","주택용",10,59521.503,202,66229.5201666667,-0.106788645294053
2020,"경기도","안양시","주택용",11,62055.593,203,66265.2275833333,-0.0656346441944371
2020,"경기도","안양시","주택용",12,65907.144,204,66338.4575833333,-0.00652294076308977
2021,"경기도","안양시","주택용",1,73340.86,205,67086.0585,0.0891416383732056
2021,"경기도","안양시","주택용",2,70792.595,206,69092.55075,0.0243074837792521
2021,"경기도","안양시","주택용",3,61274.797,207,68657.5508333333,-0.113762499979205
2021,"경기도","안양시","주택용",4,63281.373,208,68934.6810833333,-0.0855683848313417
2021,"경기도","안양시","주택용",5,59941.303,209,69114.6533333333,-0.142400968051497
2021,"경기도","안양시","주택용",6,62599.177,210,69147.9995,-0.0994969967748987
2021,"경기도","안양시","주택용",7,72874.44,211,69133.6045,0.0526970307581983
2021,"경기도","안양시","주택용",8,98316.767,212,69293.2298333333,0.349847374471572
2021,"경기도","안양시","주택용",9,73985.058,213,69597.6628333333,0.0611321671011706
2021,"경기도","안양시","주택용",10,62847.066,214,69835.71225,-0.105441264377295
2021,"경기도","안양시","주택용",11,64215.26,215,69859.7823333333,-0.084249246463457
2021,"경기도","안양시","주택용",12,66307.298,216,69842.655,-0.0519449597239507
2022,"경기도","안양시","주택용",1,73168.12,217,70137.3971666667,0.0423036720672146
2022,"경기도","안양시","주택용",2,72708.099,218,69612.8346666667,0.0435038248908304
2022,"경기도","안양시","주택용",3,64927.993,219,69769.0789166667,-0.0719120603219516
2022,"경기도","안양시","주택용",4,66137.966,220,69747.027,-0.0531318420046736
2022,"경기도","안양시","주택용",5,60230.144,221,69702.62125,-0.146064966775444
2022,"경기도","안양시","주택용",6,62393.649,222,69793.5310833333,-0.112077836234849
2022,"경기도","안양시","주택용",7,76411.346,223,69885.0180833333,0.0892799003044056
2022,"경기도","안양시","주택용",8,92022.017,224,69828.9076666667,0.275979789650962
2022,"경기도","안양시","주택용",9,75859.989,225,69593.5076666667,0.0862181089186653
2022,"경기도","안양시","주택용",10,62582.443,226,69388.8418333333,-0.103241298576577
2022,"경기도","안양시","주택용",11,63682.391,227,69433.0713333333,-0.0864551982461475
2022,"경기도","안양시","주택용",12,67398.216,228,69522.3741666667,-0.0310300824926662
2023,"경기도","안양시","주택용",1,74265.964,229,69335.86275,0.0686904856009898
2023,"경기도","안양시","주택용",2,72034.774,230,69598.4593333333,0.0344065435646903
2023,"경기도","안양시","주택용",3,62103.193,231,70329.5204166667,-0.124394226566257
2023,"경기도","안양시","주택용",4,63681.976,232,70505.0399166667,-0.101782624237278
2023,"경기도","안양시","주택용",5,60760.898,233,70507.68775,-0.148775292893892
2023,"경기도","안양시","주택용",6,63465.283,234,70566.24375,-0.106058864323154
2023,"경기도","안양시","주택용",7,74173.209,235,70591.8081666667,0.0494889141503691
2023,"경기도","안양시","주택용",8,95173.176,236,70718.1625,0.296995702145343
2023,"경기도","안양시","주택용",9,84632.722,237,71075.0401666667,0.174584754032534
2023,"경기도","안양시","주택용",10,64688.677,238,71257.9513333333,-0.0967202321197826
2023,"경기도","안양시","주택용",11,63714.165,239,71349.0014166667,-0.113176439919
2023,"경기도","안양시","주택용",12,68100.888,240,71516.2284166667,-0.048934142090415
2024,"경기도","안양시","주택용",1,74572.737,241,71767.6620833333,0.0383409988632478
2024,"경기도","안양시","주택용",2,73551.026,242,72762.96425,0.010772303719717
2024,"경기도","안양시","주택용",3,66385.725,243,74480.7686666667,-0.115058904929469
2024,"경기도","안양시","주택용",4,65876.91,244,75384.7375833333,-0.134816834456568
2024,"경기도","안양시","주택용",5,61853.499,245,75651.4595,-0.201368063253224
2024,"경기도","안양시","주택용",6,65472.007,246,75914.9585,-0.14799106942488
2004,"경기도","양주시","일반용",6,16548,6,18007.4166666667,-0.0845184614700874
2004,"경기도","양주시","일반용",7,18493,7,18427.8333333333,0.00353007927805728
2004,"경기도","양주시","일반용",8,21231,8,18776.8333333333,0.122838537297771
2004,"경기도","양주시","일반용",9,19000,9,19108.0833333333,-0.00567247752684001
2004,"경기도","양주시","일반용",10,16433,10,19396.4166666667,-0.165796832905744
2004,"경기도","양주시","일반용",11,18186,11,19605.3333333333,-0.075149570761391
2004,"경기도","양주시","일반용",12,20049,12,19915.8333333333,0.00666421693307574
2005,"경기도","양주시","일반용",1,23828,13,20139.1666666667,0.168194850359552
2005,"경기도","양주시","일반용",2,23002,14,20321.9166666667,0.123881226261369
2005,"경기도","양주시","일반용",3,20978,15,20492.75,0.0234031044835637
2005,"경기도","양주시","일반용",4,19789,16,20634.1666666667,-0.0418220501622446
2005,"경기도","양주시","일반용",5,17727,17,20757.5,-0.157818726122401
2005,"경기도","양주시","일반용",6,20274,18,21062.25,-0.0381430616457285
2005,"경기도","양주시","일반용",7,21173,19,21216.9166666667,-0.00207203438140202
2005,"경기도","양주시","일반용",8,23424,20,21277.75,0.0960992119783007
2005,"경기도","양주시","일반용",9,21050,21,21277.0833333333,-0.0107300335477718
2005,"경기도","양주시","일반용",10,18130,22,21349.4166666667,-0.163456392130239
2005,"경기도","양주시","일반용",11,19666,23,21449.75,-0.0868217339364863
2005,"경기도","양주시","일반용",12,23706,24,21448,0.10009677972365
2006,"경기도","양주시","일반용",1,25684,25,21481.3333333333,0.178683888971172
2006,"경기도","양주시","일반용",2,23732,26,21521.3333333333,0.0977796571534733
2006,"경기도","양주시","일반용",3,20970,27,21650.8333333333,-0.0319510999409412
2006,"경기도","양주시","일반용",4,20657,28,21710.9166666667,-0.0497609612285248
2006,"경기도","양주시","일반용",5,18931,29,21821,-0.142072018841219
2006,"경기도","양주시","일반용",6,20253,30,21866,-0.07662998828445
2006,"경기도","양주시","일반용",7,21573,31,21881.6666666667,-0.0142066149294973
2006,"경기도","양주시","일반용",8,23904,32,22005.4166666667,0.0827571737761088
2006,"경기도","양주시","일반용",9,22604,33,22044.5,0.0250637440949291
2006,"경기도","양주시","일반용",10,18851,34,22157.9166666667,-0.161628881337723
2006,"경기도","양주시","일반용",11,20987,35,22228.8333333333,-0.0574870465521829
2006,"경기도","양주시","일반용",12,24246,36,22302.1666666667,0.0835678216378305
2007,"경기도","양주시","일반용",1,25872,37,22397.1666666667,0.144226840069289
2007,"경기도","양주시","일반용",2,25217,38,22539.3333333333,0.112256439123532
2007,"경기도","양주시","일반용",3,21439,39,22639.9166666667,-0.0545028792034715
2007,"경기도","양주시","일반용",4,22018,40,22766.3333333333,-0.0334225358648051
2007,"경기도","양주시","일반용",5,19782,41,22928.75,-0.147619148328774
2007,"경기도","양주시","일반용",6,21133,42,23089.9166666667,-0.0885602145139026
2007,"경기도","양주시","일반용",7,22713,43,23421.75,-0.0307276300481445
2007,"경기도","양주시","일반용",8,25610,44,23738.6666666667,0.075877676606045
2007,"경기도","양주시","일반용",9,23811,45,24020.1666666667,-0.00874609651314289
2007,"경기도","양주시","일반용",10,20368,46,24095.8333333333,-0.168073893001176
2007,"경기도","양주시","일반용",11,22936,47,24167.8333333333,-0.0523148193082776
2007,"경기도","양주시","일반용",12,26180,48,24203.1666666667,0.0785122818852598
2008,"경기도","양주시","일반용",1,29854,49,24263.75,0.207335367207884
2008,"경기도","양주시","일반용",2,29020,50,24254.6666666667,0.179376208724182
2008,"경기도","양주시","일반용",3,24817,51,24180.3333333333,0.0259892716158634
2008,"경기도","양주시","일반용",4,22926,52,24208.0833333333,-0.0544149617354484
2008,"경기도","양주시","일반용",5,20646,53,24253.4166666667,-0.161035904886331
2008,"경기도","양주시","일반용",6,21557,54,24374.1666666667,-0.122823238474002
2008,"경기도","양주시","일반용",7,23440,55,24547.3333333333,-0.0461592617717869
2008,"경기도","양주시","일반용",8,25501,56,24586.0833333333,0.0365371023794972
2008,"경기도","양주시","일반용",9,22919,57,24663.5,-0.0733581570392024
2008,"경기도","양주시","일반용",10,20701,58,24820.8333333333,-0.18150134600348
2008,"경기도","양주시","일반용",11,23480,59,24947.5,-0.0606246218164349
2008,"경기도","양주시","일반용",12,27629,60,25090.1666666667,0.0963899426269986
2009,"경기도","양주시","일반용",1,31932,61,25176.8333333333,0.237684382262079
2009,"경기도","양주시","일반용",2,29485,62,25340.25,0.151487618783358
2009,"경기도","양주시","일반용",3,25746,63,25500.5,0.00958121542215617
2009,"경기도","양주시","일반용",4,24814,64,25618.1666666667,-0.031893725209348
2009,"경기도","양주시","일반용",5,22166,65,25737.8333333333,-0.149402440187423
2009,"경기도","양주시","일반용",6,23269,66,25871.5,-0.10601997413101
2009,"경기도","양주시","일반용",7,24480,67,26086.0833333333,-0.0635455088604418
2009,"경기도","양주시","일반용",8,27462,68,26377.4166666667,0.0402950161286464
2009,"경기도","양주시","일반용",9,24842,69,26436.25,-0.0622004052428206
2009,"경기도","양주시","일반용",10,22113,70,26645.8333333333,-0.18646711979569
2009,"경기도","양주시","일반용",11,24916,71,26862,-0.0752024810949844
2009,"경기도","양주시","일반용",12,29233,72,27047.8333333333,0.0776913046349102
2010,"경기도","양주시","일반용",1,34507,73,27110.5,0.241241095287588
2010,"경기도","양주시","일반용",2,32981,74,27178,0.193523815580376
2010,"경기도","양주시","일반용",3,26452,75,27273.5,-0.0305837649773666
2010,"경기도","양주시","일반용",4,27329,76,27472.4166666667,-0.00523406155545015
2010,"경기도","양주시","일반용",5,24760,77,27629.75,-0.109663642941911
2010,"경기도","양주시","일반용",6,25499,78,27738,-0.0841640785249926
2010,"경기도","양주시","일반용",7,25232,79,27937.0833333333,-0.101841927798784
2010,"경기도","양주시","일반용",8,28272,80,28089.0833333333,0.0064909081964634
2010,"경기도","양주시","일반용",9,25988,81,28190.25,-0.0813412804614599
2010,"경기도","양주시","일반용",10,24500,82,28185.1666666667,-0.140122717276236
2010,"경기도","양주시","일반용",11,26804,83,28188.5833333333,-0.0503659195250435
2010,"경기도","양주시","일반용",12,30532,84,27989.9166666667,0.086930987667075
2011,"경기도","양주시","일반용",1,36896,85,27968.9166666667,0.277009369597617
2011,"경기도","양주시","일반용",2,34805,86,27895,0.221313593323138
2011,"경기도","양주시","일반용",3,27666,87,27858.25,-0.00692492985579803
2011,"경기도","양주시","일반용",4,27268,88,27902,-0.0229845173453774
2011,"경기도","양주시","일반용",5,24801,89,27853.1666666667,-0.116062689339435
2011,"경기도","양주시","일반용",6,23115,90,27816.0833333333,-0.185132633138556
2011,"경기도","양주시","일반용",7,24980,91,27737.6666666667,-0.104715792255862
2011,"경기도","양주시","일반용",8,27385,92,27773.3333333333,-0.0140809094889769
2011,"경기도","양주시","일반용",9,25547,93,27915.25,-0.0886532415547017
2011,"경기도","양주시","일반용",10,25025,94,27970.1666666667,-0.111263140760175
2011,"경기도","양주시","일반용",11,26218,95,28149.75,-0.0710922757759742
2011,"경기도","양주시","일반용",12,30087,96,28589.5,0.0510536672252773
2012,"경기도","양주시","일반용",1,35955,97,29073,0.212458248133935
2012,"경기도","양주시","일반용",2,35233,98,29428,0.180036541355374
2012,"경기도","양주시","일반용",3,29369,99,29808,-0.0148371175770172
2012,"경기도","양주시","일반용",4,27927,100,29961.75,-0.0703276053556409
2012,"경기도","양주시","일반용",5,26956,101,30421.5833333333,-0.12094642748318
2012,"경기도","양주시","일반용",6,28392,102,31203.3333333333,-0.0944175113713482
2012,"경기도","양주시","일반용",7,30782,103,31941.25,-0.0369681743430901
2012,"경기도","양주시","일반용",8,31645,104,32428.1666666667,-0.0244472284762841
2012,"경기도","양주시","일반용",9,30107,105,32821.5,-0.0863260855997662
2012,"경기도","양주시","일반용",10,26870,106,33205.8333333333,-0.211715140672357
2012,"경기도","양주시","일반용",11,31736,107,33355.3333333333,-0.0497659964037373
2012,"경기도","양주시","일반용",12,39468,108,33454,0.165318856105103
2013,"경기도","양주시","일반용",1,44810,109,33554.25,0.289267796801078
2013,"경기도","양주시","일반용",2,41076,110,33835.3333333333,0.193918387968946
2013,"경기도","양주시","일반용",3,34089,111,33889.8333333333,0.00585968386865974
2013,"경기도","양주시","일반용",4,32539,112,33909.5,-0.0412558412046611
2013,"경기도","양주시","일반용",5,28750,113,33881.5,-0.164231375468344
2013,"경기도","양주시","일반용",6,29576,114,33778.0833333333,-0.132848948447388
2013,"경기도","양주시","일반용",7,31985,115,33556.35025,-0.0479590798031325
2013,"경기도","양주시","일반용",8,35018,116,33394.0336666667,0.0474849637127286
2013,"경기도","양주시","일반용",9,30761,117,33298.4391666667,-0.0792628701540673
2013,"경기도","양주시","일반용",10,27106,118,33108.5720833333,-0.200037118588163
2013,"경기도","양주시","일반용",11,31400,119,33023.9395833333,-0.0504248474656647
2013,"경기도","양주시","일반용",12,38227,120,33015.4245,0.146567210869543
2014,"경기도","양주시","일반용",1,42149.203,121,33058.7153333333,0.242930542612538
2014,"경기도","양주시","일반용",2,39128.201,122,32997.6193333333,0.170408042760141
2014,"경기도","양주시","일반용",3,32941.866,123,32978.1684166667,-0.0011014078089545
2014,"경기도","양주시","일반용",4,30260.595,124,33046.2245833333,-0.0880609551996892
2014,"경기도","양주시","일반용",5,27734.41,125,33038.7013333333,-0.175005761467553
2014,"경기도","양주시","일반용",6,29473.819,126,33102.622,-0.116110115980642
2014,"경기도","양주시","일반용",7,32504.49,127,33198.35675,-0.0211221455760913
2014,"경기도","양주시","일반용",8,34284.848,128,33280.31225,0.0297375088797923
2014,"경기도","양주시","일반용",9,30527.589,129,33377.2204166667,-0.0892428117208287
2014,"경기도","양주시","일반용",10,27922.674,130,33467.7478333333,-0.181143176897453
2014,"경기도","양주시","일반용",11,31309.721,131,33420.58525,-0.0652434105752727
2014,"경기도","양주시","일반용",12,38994.048,132,33356.62825,0.156152518358341
2015,"경기도","양주시","일반용",1,43298.02,133,33260.20025,0.263745411987934
2015,"경기도","양주시","일반용",2,40111.667,134,33376.72575,0.183808416377615
2015,"경기도","양주시","일반용",3,34104.764,135,33465.3600833333,0.0189262047835358
2015,"경기도","양주시","일반용",4,31346.924,136,33492.5358333333,-0.0662064588169877
2015,"경기도","양주시","일반용",5,27168.459,137,33499.4015833333,-0.209470870624848
2015,"경기도","양주시","일반용",6,28706.335,138,33404.0865,-0.151560412682635
2015,"경기도","양주시","일반용",7,31347.354,139,33445.4738333333,-0.0647866044057457
2015,"경기도","양주시","일반용",8,35683.154,140,33732.80275,0.0562079613594062
2015,"경기도","양주시","일반용",9,31591.201,141,33940.8628333333,-0.0717410493452711
2015,"경기도","양주시","일반용",10,28248.783,142,33979.8904166667,-0.184718514283871
2015,"경기도","양주시","일반용",11,31392.11,143,34119.7885833333,-0.0833209388819228
2015,"경기도","양주시","일반용",12,37850.267,144,34325.6844166667,0.0977441432588338
2016,"경기도","양주시","일반용",1,43794.668,145,34521.44125,0.237931458309837
2016,"경기도","양주시","일반용",2,43559.614,146,34883.9163333333,0.222104563748212
2016,"경기도","양주시","일반용",3,36601.485,147,35113.2545,0.0415101330811747
2016,"경기도","양주시","일반용",4,31815.255,148,35198.2804166667,-0.101051337871663
2016,"경기도","양주시","일반용",5,28847.237,149,35379.7859166667,-0.204126420605667
2016,"경기도","양주시","일반용",6,31177.085,150,35583.0729166667,-0.132186675069743
2016,"경기도","양주시","일반용",7,33696.436,151,35640.1041666667,-0.0560794502551889
2016,"경기도","양주시","일반용",8,40032.855,152,35756.3819166667,0.112971723610495
2016,"경기도","양주시","일반용",9,34343.259,153,35350.7425833333,-0.0289136438542123
2016,"경기도","양주시","일반용",10,29269.094,154,35088.80375,-0.181349951074587
2016,"경기도","양주시","일반용",11,33570.176,155,34777.8920833333,-0.035343846185258
2016,"경기도","양주시","일반용",12,40289.711,156,34433.3831666667,0.157069591484268
2017,"경기도","양주시","일반용",1,44479.043,157,34271.3643333333,0.260707988026629
2017,"경기도","양주시","일반용",2,44954.947,158,33901.7016666667,0.282195600695878
2017,"경기도","양주시","일반용",3,31733.813,159,33570.6235,-0.056268615389047
2017,"경기도","양주시","일반용",4,28671.989,160,33316.1698333333,-0.150122206567987
2017,"경기도","양주시","일반용",5,25116.297,161,33100.65075,-0.276036023997268
2017,"경기도","양주시","일반용",6,27042.978,162,33704.6990833333,-0.220209888065578
2017,"경기도","양주시","일반용",7,31752.21,163,34365.4926666667,-0.0790906115470674
2017,"경기도","양주시","일반용",8,35596.903,164,35026.7125,0.0161476550165214
2017,"경기도","양주시","일반용",9,30370.321,165,35349.5565833333,-0.151820000009514
2017,"경기도","양주시","일반용",10,26215.65,166,35653.51925,-0.307491297996354
2017,"경기도","양주시","일반용",11,30983.947,167,35982.9750833333,-0.149576680594299
2017,"경기도","양주시","일반용",12,47538.291,168,36326.48625,0.268988388644185
2018,"경기도","양주시","일반용",1,52408.566,169,36583.003,0.35948631761549
2018,"경기도","양주시","일반용",2,52889.585,170,37208.6864166667,0.351664198728059
2018,"경기도","양주시","일반용",3,35607.942,171,37562.20525,-0.0534296624780653
2018,"경기도","양주시","일반용",4,32319.541,172,37752.0875833333,-0.155368742567408
2018,"경기도","양주시","일반용",5,29069.767,173,37954.574,-0.266691324185281
2018,"경기도","양주시","일반용",6,31165.112,174,37958.7683333333,-0.197201262751062
2018,"경기도","양주시","일반용",7,34830.411,175,38184.7323333333,-0.0919448741019096
2018,"경기도","양주시","일반용",8,43105.104,176,38035.6733333333,0.125116921086694
2018,"경기도","양주시","일반용",9,34612.547,177,38496.8500833333,-0.106360175542216
2018,"경기도","양주시","일반용",10,28494.238,178,39119.5839166667,-0.316921317637226
2018,"경기도","양주시","일반용",11,33413.784,179,39598.5748333333,-0.169824619097139
