"연도","시도","시군구","계약종별","월","사용량(MWh)","t","MA12","y_ts"
2012,"경상북도","칠곡군","주택용",1,12850,97,11694.0833333333,0.0942607954515766
2012,"경상북도","칠곡군","주택용",2,12972,98,11792.25,0.0953506524087136
2012,"경상북도","칠곡군","주택용",3,11677,99,11807.4166666667,-0.0111067700085607
2012,"경상북도","칠곡군","주택용",4,11720,100,11791.25,-0.00606094683305939
2012,"경상북도","칠곡군","주택용",5,10618,101,11788.4166666667,-0.104566736769529
2012,"경상북도","칠곡군","주택용",6,10653,102,11801.8333333333,-0.102413344005959
2012,"경상북도","칠곡군","주택용",7,10840,103,11828.25,-0.0872477420421396
2012,"경상북도","칠곡군","주택용",8,14012,104,11818.75,0.17022685191061
2012,"경상북도","칠곡군","주택용",9,12091,105,11768.25,0.0270561470669594
2012,"경상북도","칠곡군","주택용",10,10594,106,11757.5833333333,-0.104210619364148
2012,"경상북도","칠곡군","주택용",11,11517,107,11777,-0.022324272172641
2012,"경상북도","칠곡군","주택용",12,12078,108,11802.9166666667,0.0230389398155899
2013,"경상북도","칠곡군","주택용",1,13167,109,11879.1666666667,0.102927533803526
2013,"경상북도","칠곡군","주택용",2,12858,110,11932.8333333333,0.0746724813000968
2013,"경상북도","칠곡군","주택용",3,11071,111,11982.8333333333,-0.0791459931335959
2013,"경상북도","칠곡군","주택용",4,11592,112,11989.25,-0.0336952099378034
2013,"경상북도","칠곡군","주택용",5,10851,113,12006.6666666667,-0.10120480944163
2013,"경상북도","칠곡군","주택용",6,10964,114,12003.25,-0.0905602680120677
2013,"경상북도","칠곡군","주택용",7,11755,115,1085641.66666667,-4.5256478070252
2013,"경상북도","칠곡군","주택용",8,14656,116,2156444.41666667,-4.99136623303455
2013,"경상북도","칠곡군","주택용",9,12691,117,3091985.25,-5.49567555849275
2013,"경상북도","칠곡군","주택용",10,10671,118,4061277.41666667,-5.94172305612121
2013,"경상북도","칠곡군","주택용",11,11726,119,4963346.5,-6.04802689125151
2013,"경상북도","칠곡군","주택용",12,12037,120,5880297.58333333,-6.19137740962489
2014,"경상북도","칠곡군","주택용",1,12896828,121,6819642.25,0.637174375190718
2014,"경상북도","칠곡군","주택용",2,12862491,122,7899310.41666667,0.487539934817937
2014,"경상북도","칠곡군","주택용",3,11237561,123,8858729.83333333,0.237858433365535
2014,"경상북도","칠곡군","주택용",4,11643098,124,9754219.25,0.177013623101097
2014,"경상북도","칠곡군","주택용",5,10835680,125,10738070.4166667,0.00904898290776762
2014,"경상북도","칠곡군","주택용",6,11014377,126,11769803.1666667,-0.0663357784071355
2014,"경상북도","칠곡군","주택용",7,11283891,127,11809163.6666667,-0.0454996786108546
2014,"경상북도","칠곡군","주택용",8,12970674,128,11828135.3333333,0.0922099193523721
2014,"경상북도","칠곡군","주택용",9,11525724,129,11852370.75,-0.0279465039960506
2014,"경상북도","칠곡군","주택용",10,10756544,130,11881732.3333333,-0.0994878090579143
2014,"경상북도","칠곡군","주택용",11,11817940,131,11894974.75,-0.00649730510261042
2014,"경상북도","칠곡군","주택용",12,12392830,132,11901798.9166667,0.0404285214072096
2015,"경상북도","칠곡군","주택용",1,13369154,133,11891889.9166667,0.117093464951233
2015,"경상북도","칠곡군","주택용",2,13090151,134,12027867.75,0.0846338454906581
2015,"경상북도","칠곡군","주택용",3,11528386,135,12074949.5,-0.0463206755067387
2015,"경상북도","칠곡군","주택용",4,11995437,136,12088508.3333333,-0.00772894933607547
2015,"경상북도","칠곡군","주택용",5,10994589,137,12095964.75,-0.0954686625659296
2015,"경상북도","칠곡군","주택용",6,11096267,138,12102993.3333333,-0.0868440594803624
2015,"경상북도","칠곡군","주택용",7,11164983,139,12104180.25,-0.0807685054708424
2015,"경상북도","칠곡군","주택용",8,14602408,140,12151557.4166667,0.183729102607843
2015,"경상북도","칠곡군","주택용",9,12090705,141,12201661.1666667,-0.00913512809063016
2015,"경상북도","칠곡군","주택용",10,10919250,142,12216797,-0.11228452145391
2015,"경상북도","칠곡군","주택용",11,11907417,143,12231782.8333333,-0.0268762312187459
2015,"경상북도","칠곡군","주택용",12,12477173,144,12259515.9166667,0.0175983698911149
2016,"경상북도","칠곡군","주택용",1,13383397,145,12344284.0833333,0.080821780198061
2016,"경상북도","칠곡군","주택용",2,13658677,146,12477163.5,0.090474943874596
2016,"경상북도","칠곡군","주택용",3,12129631,147,12627144.5833333,-0.0401975266742191
2016,"경상북도","칠곡군","주택용",4,12177067,148,12669811.3333333,-0.0396676747180053
2016,"경상북도","칠곡군","주택용",5,11174419,149,12687981.5833333,-0.12702806529211
2016,"경상북도","칠곡군","주택용",6,11429064,150,12701296.25,-0.105544470495415
2016,"경상북도","칠곡군","주택용",7,12182201,151,12714289.4166667,-0.0427505598433775
2016,"경상북도","칠곡군","주택용",8,16196961,152,12713281,0.242176436965578
2016,"경상북도","칠곡군","주택용",9,13890478,153,12677305.5833333,0.0913901364198883
2016,"경상북도","칠곡군","주택용",10,11431251,154,12681988.25,-0.103831818130864
2016,"경상북도","칠곡군","주택용",11,12125460,155,12679947.25,-0.0447144146575458
2016,"경상북도","칠곡군","주택용",12,12636949,156,12674483.6666667,-0.00296582928942238
2017,"경상북도","칠곡군","주택용",1,13539315,157,12758280.25,0.0594171831747317
2017,"경상북도","칠곡군","주택용",2,13646576,158,12711260.6666667,0.0710003803993583
2017,"경상북도","칠곡군","주택용",3,11697926,159,12620146,-0.0758828648511848
2017,"경상북도","칠곡군","주택용",4,12233259,160,12608817.6666667,-0.030237993936366
2017,"경상북도","칠곡군","주택용",5,11149927,161,12611062.75,-0.123141473976629
2017,"경상북도","칠곡군","주택용",6,11363501,162,12634252.1666667,-0.10600499921324
2017,"경상북도","칠곡군","주택용",7,13187760,163,12693053.75,0.0382342316671651
2017,"경상북도","칠곡군","주택용",8,15632726,164,12749963.3333333,0.203838141632118
2017,"경상북도","칠곡군","주택용",9,12797102,165,12781449.9166667,0.00122384451926461
2017,"경상북도","칠곡군","주택용",10,11295311,166,12783150.9166667,-0.12374028531256
2017,"경상북도","칠곡군","주택용",11,12152401,167,12799418.4166667,-0.051872970263028
2017,"경상북도","칠곡군","주택용",12,12915222,168,12827550.25,0.00681139452347341
2018,"경상북도","칠곡군","주택용",1,14244934,169,12822804.3333333,0.105176160413693
2018,"경상북도","칠곡군","주택용",2,14329491,170,13158832.4166667,0.08522652149755
2018,"경상북도","칠곡군","주택용",3,12075765,171,13277342.1666667,-0.0948584343966652
2018,"경상북도","칠곡군","주택용",4,12253671,172,13298773.4166667,-0.0818462410970097
2018,"경상북도","칠곡군","주택용",5,11345137,173,13312204.75,-0.159892070856731
2018,"경상북도","칠곡군","주택용",6,11701083,174,13330586.4166667,-0.130379723848566
2018,"경상북도","칠곡군","주택용",7,13130809,175,13328247.6666667,-0.0149243666452061
2018,"경상북도","칠곡군","주택용",8,19665063,176,13292562,0.391638978870119
2018,"경상북도","칠곡군","주택용",9,14219219,177,13277679.9166667,0.0685100765073299
2018,"경상북도","칠곡군","주택용",10,11552486,178,13284314.4166667,-0.139683320156404
2018,"경상북도","칠곡군","주택용",11,12313577,179,13285103.9166667,-0.0759409265323493
2018,"경상북도","칠곡군","주택용",12,13135802,180,13270058.75,-0.0101687960990292
2019,"경상북도","칠곡군","주택용",1,14216869,181,13193629.9166667,0.0746950862488105
2019,"경상북도","칠곡군","주택용",2,13901263,182,12930774.3333333,0.0723696217588378
2019,"경상북도","칠곡군","주택용",3,11897180,183,12911798.5,-0.0818401085230523
2019,"경상북도","칠곡군","주택용",4,12333285,184,12918037.25,-0.0463228661299152
2019,"경상북도","칠곡군","주택용",5,11354611,185,12899428.5833333,-0.127559097586308
2019,"경상북도","칠곡군","주택용",6,11520541,186,12881424.9166667,-0.111654728762495
2019,"경상북도","칠곡군","주택용",7,12213663,187,12867273.5833333,-0.0521319132477286
2019,"경상북도","칠곡군","주택용",8,16510796,188,12876142.9166667,0.248638257137443
2019,"경상북도","칠곡군","주택용",9,13991509,189,12970692.3333333,0.075758269122087
2019,"경상북도","칠곡군","주택용",10,11627351,190,13017725.9166667,-0.11295179316166
2019,"경상북도","칠곡군","주택용",11,12090273,191,13071207.6666667,-0.0780106782485844
2019,"경상북도","칠곡군","주택용",12,12919758,192,13152131.3333333,-0.017826056542061
2020,"경상북도","칠곡군","주택용",1,14047053,193,13201984.1666667,0.0620454889366562
2020,"경상북도","칠곡군","주택용",2,14007695,194,13125279.75,0.0650666989378383
2020,"경상북도","칠곡군","주택용",3,13031773,195,13331395,-0.0227313273915754
2020,"경상북도","칠곡군","주택용",4,12897688,196,13344397.9166667,-0.0340485945671314
2020,"경상북도","칠곡군","주택용",5,11996392,197,13390026.8333333,-0.109904225772096
2020,"경상북도","칠곡군","주택용",6,12491625,198,13435866.3333333,-0.0728693035452696
2020,"경상북도","칠곡군","주택용",7,12811897,199,13550877.4166667,-0.0560771068503247
2020,"경상북도","칠곡군","주택용",8,15590343,200,13600163.8333333,0.13656984487246
2020,"경상북도","칠곡군","주택용",9,16464892,201,13557872.75,0.194262963076325
2020,"경상북도","칠곡군","주택용",10,11783386,202,13540783.5,-0.139015558139137
2020,"경상북도","칠곡군","주택용",11,12637820,203,13532706.1666667,-0.0684155290113005
2020,"경상북도","칠곡군","주택용",12,13469832,204,13523677.6666667,-0.00398953220611324
2021,"경상북도","칠곡군","주택용",1,15427186,205,13622644.6666667,0.124397820636384
2021,"경상북도","칠곡군","주택용",2,14599132,206,13874915.1666667,0.0508795293924601
2021,"경상북도","칠곡군","주택용",3,12524280,207,13676118.0833333,-0.0879819457983935
2021,"경상북도","칠곡군","주택용",4,12692617,208,13732611.3333333,-0.0787529076507608
2021,"경상북도","칠곡군","주택용",5,11899464,209,13774180,-0.146302468050182
2021,"경상북도","칠곡군","주택용",6,12383283,210,13790771.25,-0.107652200565696
2021,"경상북도","칠곡군","주택용",7,13999501,211,13756954.4166667,0.0174772141141854
2021,"경상북도","칠곡군","주택용",8,18617589,212,13800439.5833333,0.29940633351917
2021,"경상북도","칠곡군","주택용",9,14079327,213,13841376.0833333,0.0170451780586653
2021,"경상북도","칠곡군","주택용",10,12461305,214,13874365.75,-0.107414703848523
2021,"경상북도","칠곡군","주택용",11,13136644,215,13871002.25,-0.0543949149031443
2021,"경상북도","칠곡군","주택용",12,13668927,216,13889359.9166667,-0.015997918786373
2022,"경상북도","칠곡군","주택용",1,15021384,217,14108223.4166667,0.0627169374822457
2022,"경상북도","칠곡군","주택용",2,15120954,218,14121036.75,0.0684158104084284
2022,"경상북도","칠곡군","주택용",3,13015518,219,14186923.5833333,-0.08617832804372
2022,"경상북도","칠곡군","주택용",4,13088493,220,14169400.25,-0.0793512802277556
2022,"경상북도","칠곡군","주택용",5,11859102,221,14131121.5,-0.175283889673106
2022,"경상북도","칠곡군","주택용",6,12603575,222,14137059.6666667,-0.114819190606761
2022,"경상북도","칠곡군","주택용",7,16625863,223,14173106.9166667,0.159613205126421
2022,"경상북도","칠곡군","주택용",8,18771349,224,14167046.6666667,0.281413107589291
2022,"경상북도","칠곡군","주택용",9,14869969,225,14115448.1666667,0.0520738634419102
2022,"경상북도","칠곡군","주택용",10,12251025,226,14065859.25,-0.13814092447766
2022,"경상북도","칠곡군","주택용",11,12677299,227,14065493.3333333,-0.103911602872207
2022,"경상북도","칠곡군","주택용",12,13740185,228,14051709.4166667,-0.0224193040043728
2023,"경상북도","칠곡군","주택용",1,15453951,229,13901694.25,0.105853977608167
2023,"경상북도","칠곡군","주택용",2,15048231,230,13947051.6666667,0.0759923068880325
2023,"경상북도","칠곡군","주택용",3,12396336,231,14097330.8333333,-0.128584531787588
2023,"경상북도","칠곡군","주택용",4,12493426,232,14122068.75,-0.122536147409091
2023,"경상북도","칠곡군","주택용",5,11854711,233,14106556.8333333,-0.173914371614197
2023,"경상북도","칠곡군","주택용",6,12438168,234,14098967.6666667,-0.125331769988568
2023,"경상북도","칠곡군","주택용",7,14825681,235,14064510.25,0.0527062588886091
2023,"경상북도","칠곡군","주택용",8,19315638,236,14043988.75,0.318720569643494
2023,"경상북도","칠곡군","주택용",9,16673319,237,14110287.9166667,0.166905606318304
2023,"경상북도","칠곡군","주택용",10,12547880,238,14128525,-0.118644076414643
2023,"경상북도","칠곡군","주택용",11,12491156,239,14103496.3333333,-0.121401859650625
2023,"경상북도","칠곡군","주택용",12,13649115,240,14089909,-0.0317841830442971
2024,"경상북도","칠곡군","주택용",1,15040462,241,14121050.8333333,0.0630773852148912
2024,"경상북도","칠곡군","주택용",2,14801973,242,14257248.1666667,0.0374950620214126
2024,"경상북도","칠곡군","주택용",3,13191926,243,14494962.6666667,-0.0941962109882343
2024,"경상북도","칠곡군","주택용",4,12712271,244,14609290,-0.139089880283821
2024,"경상북도","칠곡군","주택용",5,11554367,245,14606728.75,-0.234418835086582
2024,"경상북도","칠곡군","주택용",6,12275120,246,14574407.4166667,-0.171692624291221
2024,"경상북도","칠곡군","주택용",7,15199383,247,NA,NA
2024,"경상북도","칠곡군","주택용",8,20950006,248,NA,NA
2024,"경상북도","칠곡군","주택용",9,19525893,249,NA,NA
2024,"경상북도","칠곡군","주택용",10,13919808,250,NA,NA
2024,"경상북도","칠곡군","주택용",11,12460421,251,NA,NA
2024,"경상북도","칠곡군","주택용",12,13261259,252,NA,NA
2004,"경상북도","포항시","일반용",1,50984,1,NA,NA
2004,"경상북도","포항시","일반용",2,49979,2,NA,NA
2004,"경상북도","포항시","일반용",3,46327,3,NA,NA
2004,"경상북도","포항시","일반용",4,46151,4,NA,NA
2004,"경상북도","포항시","일반용",5,43937,5,NA,NA
2004,"경상북도","포항시","일반용",6,47988,6,50271.8333333333,-0.0464939671169219
2004,"경상북도","포항시","일반용",7,52806,7,50728.5,0.0401369377810613
2004,"경상북도","포항시","일반용",8,66203,8,51112.3333333333,0.258699954232225
2004,"경상북도","포항시","일반용",9,55955,9,51423.4166666667,0.0844541503801403
2004,"경상북도","포항시","일반용",10,46183,10,51761.75,-0.114039694509052
2004,"경상북도","포항시","일반용",11,47592,11,52082.0833333333,-0.0901563197747921
2004,"경상북도","포항시","일반용",12,49157,12,52514.0833333333,-0.0660621299802094
2005,"경상북도","포항시","일반용",1,56464,13,53131.25,0.0608379995493823
2005,"경상북도","포항시","일반용",2,54585,14,53486.9166666667,0.0203220440236846
2005,"경상북도","포항시","일반용",3,50060,15,53829.6666666667,-0.0726024542161745
2005,"경상북도","포항시","일반용",4,50211,16,54251.3333333333,-0.0773934434918993
2005,"경상북도","포항시","일반용",5,47781,17,54402.3333333333,-0.129778974161164
2005,"경상북도","포항시","일반용",6,53172,18,55029.8333333333,-0.0343435204106896
2005,"경상북도","포항시","일반용",7,60212,19,55553.25,0.080529647773434
2005,"경상북도","포항시","일반용",8,70471,20,55885.9166666667,0.231888867239042
2005,"경상북도","포항시","일반용",9,60068,21,56072.3333333333,0.0688347298999624
2005,"경상북도","포항시","일반용",10,51243,22,56398.4166666667,-0.0958620614998658
2005,"경상북도","포항시","일반용",11,49404,23,56630.6666666667,-0.13651925980392
2005,"경상북도","포항시","일반용",12,56687,24,56604.5833333333,0.00145494799844007
2006,"경상북도","포항시","일반용",1,62745,25,56460.6666666667,0.105534663037127
2006,"경상북도","포항시","일반용",2,58577,26,56348.9166666667,0.0387791128508096
2006,"경상북도","포항시","일반용",3,52297,27,56679.25,-0.0804691745052927
2006,"경상북도","포항시","일반용",4,54124,28,56612,-0.0449432664701947
2006,"경상북도","포항시","일반용",5,50568,29,56927.9166666667,-0.118466882474994
2006,"경상북도","포항시","일반용",6,52859,30,57164.4166666667,-0.0783036274618642
2006,"경상북도","포항시","일반용",7,58485,31,57184.9166666667,0.0224801421291572
2006,"경상북도","포항시","일반용",8,69130,32,57554.1666666667,0.183262256599205
2006,"경상북도","포항시","일반용",9,64032,33,57771.5,0.10288738391148
2006,"경상북도","포항시","일반용",10,50436,34,58050.5,-0.140608115560254
2006,"경상북도","포항시","일반용",11,53195,35,58287,-0.0914146769607562
2006,"경상북도","포항시","일반용",12,59525,36,58632.8333333333,0.0151015569063679
2007,"경상북도","포항시","일반용",1,62991,37,58912.6666666667,0.066935737743386
2007,"경상북도","포항시","일반용",2,63008,38,59484.0833333333,0.0575529326943126
2007,"경상북도","포항시","일반용",3,54905,39,60106.25,-0.0905094104289783
2007,"경상북도","포항시","일반용",4,57472,40,60819.8333333333,-0.0566180692390826
2007,"경상북도","포항시","일반용",5,53406,41,61340.3333333333,-0.138514493658427
2007,"경상북도","포항시","일반용",6,57009,42,61843.75,-0.0814018926955089
2007,"경상북도","포항시","일반용",7,61843,43,62528.4166666667,-0.0110222046871892
2007,"경상북도","포항시","일반용",8,75987,44,63261.5,0.183285343761057
2007,"경상북도","포항시","일반용",9,71498,45,64055.8333333333,0.109914378403831
2007,"경상북도","포항시","일반용",10,58999,46,64431.6666666667,-0.0880847360733807
2007,"경상북도","포항시","일반용",11,59441,47,64754.4166666667,-0.0856176853658495
2007,"경상북도","포항시","일반용",12,65566,48,64982.5833333333,0.00893798363401991
2008,"경상북도","포항시","일반용",1,71207,49,65551.5833333333,0.082753763684744
2008,"경상북도","포항시","일반용",2,71805,50,65918.5833333333,0.085533716838087
2008,"경상북도","포항시","일반용",3,64437,51,65594.75,-0.0178076599693921
2008,"경상북도","포항시","일반용",4,61982,52,65715,-0.0584831896212841
2008,"경상북도","포항시","일반용",5,57279,53,65849.4166666667,-0.139436505233785
2008,"경상북도","포항시","일반용",6,59747,54,66054.0833333333,-0.1003548705635
2008,"경상북도","포항시","일반용",7,68671,55,66514.9166666667,0.0319007516415877
2008,"경상북도","포항시","일반용",8,80391,56,66556.5,0.188851018624887
2008,"경상북도","포항시","일반용",9,67612,57,66492.75,0.0166925629259047
2008,"경상북도","포항시","일반용",10,60442,58,66656.4166666667,-0.097867088533698
2008,"경상북도","포항시","일반용",11,61054,59,66778.75,-0.0896261976853377
2008,"경상북도","포항시","일반용",12,68022,60,66942.75,0.0159934057585793
2009,"경상북도","포항시","일반용",1,76737,61,67002.4166666667,0.135655302621002
2009,"경상북도","포항시","일반용",2,72304,62,66281.5,0.0869686291053292
2009,"경상북도","포항시","일반용",3,63672,63,66623.5833333333,-0.0453137134668373
2009,"경상북도","포항시","일반용",4,63946,64,66655.8333333333,-0.0415035874730834
2009,"경상북도","포항시","일반용",5,58747,65,66877.5833333333,-0.129623745862889
2009,"경상북도","포항시","일반용",6,61715,66,67227.3333333333,-0.0855528976662148
2009,"경상북도","포항시","일반용",7,69387,67,67827.9166666667,0.0227256696351713
2009,"경상북도","포항시","일반용",8,71740,68,68499.3333333333,0.0462244592434141
2009,"경상북도","포항시","일반용",9,71717,69,68943.25,0.0394441161055002
2009,"경상북도","포항시","일반용",10,60829,70,69526.3333333333,-0.133638928749401
2009,"경상북도","포항시","일반용",11,63715,71,69912.4166666667,-0.0928232545166054
2009,"경상북도","포항시","일반용",12,72219,72,70181.4166666667,0.0286196130343237
2010,"경상북도","포항시","일반용",1,83944,73,70492.0833333333,0.174649499486942
2010,"경상북도","포항시","일반용",2,80361,74,71991.5,0.109980927379905
2010,"경상북도","포항시","일반용",3,68999,75,73076.1666666667,-0.0574102644636709
2010,"경상북도","포항시","일반용",4,70943,76,73346.5833333333,-0.0333191854716011
2010,"경상북도","포항시","일반용",5,63380,77,73609.75,-0.149629135524393
2010,"경상북도","포항시","일반용",6,64943,78,73878.5,-0.128911889833816
2010,"경상북도","포항시","일반용",7,73115,79,74405.9166666667,-0.0175019197028572
2010,"경상북도","포항시","일반용",8,89733,80,74953.25,0.179974008535325
2010,"경상북도","포항시","일반용",9,84733,81,75244.25,0.11876564741989
2010,"경상북도","포항시","일반용",10,64074,82,75312.75,-0.161610777764076
2010,"경상북도","포항시","일반용",11,66873,83,75303.3333333333,-0.118729102974116
2010,"경상북도","포항시","일반용",12,75444,84,75528.5833333333,-0.00112051261647226
2011,"경상북도","포항시","일반용",1,90273,85,75885.9166666667,0.173607296369249
2011,"경상북도","포항시","일반용",2,86929,86,75590.9166666667,0.139755567461145
2011,"경상북도","포항시","일반용",3,72491,87,75005.9166666667,-0.0341045830897907
2011,"경상북도","포항시","일반용",4,71765,88,75135.25,-0.0458929307929244
2011,"경상북도","포항시","일반용",5,63267,89,75249.8333333333,-0.173449822589371
2011,"경상북도","포항시","일반용",6,67646,90,75404.9166666667,-0.108584255664031
2011,"경상북도","포항시","일반용",7,77403,91,75427.9166666667,0.0258480854767501
2011,"경상북도","포항시","일반용",8,86193,92,75707.75,0.129708434865415
2011,"경상북도","포항시","일반용",9,77713,93,76313.1666666667,0.0181770657046261
2011,"경상북도","포항시","일반용",10,65626,94,76524.0833333333,-0.153633547212592
2011,"경상북도","포항시","일반용",11,68248,95,76759.5,-0.117529027702615
2011,"경상북도","포항시","일반용",12,77305,96,76848.4166666667,0.0059237696882898
2012,"경상북도","포항시","일반용",1,90549,97,76598.75,0.167310382570595
2012,"경상북도","포항시","일반용",2,90287,98,77105.4166666667,0.157819952314984
2012,"경상북도","포항시","일반용",3,79756,99,77309.5,0.0311551281018164
2012,"경상북도","포항시","일반용",4,74296,100,77324.6666666667,-0.0399558932787801
2012,"경상북도","포항시","일반용",5,66092,101,77539.6666666667,-0.159741922588295
2012,"경상북도","포항시","일반용",6,68713,102,78005.8333333333,-0.126845200361337
2012,"경상북도","포항시","일반용",7,74407,103,78343.5,-0.051552980853718
2012,"경상북도","포항시","일반용",8,92273,104,78152.3333333333,0.166091660804012
2012,"경상북도","포항시","일반용",9,80162,105,77614.0833333333,0.032300690148276
2012,"경상북도","포항시","일반용",10,65808,106,77532,-0.16394934287596
2012,"경상북도","포항시","일반용",11,70828,107,77690.3333333333,-0.0924764367656397
2012,"경상북도","포항시","일반용",12,82899,108,77812.1666666667,0.0633251964943407
2013,"경상북도","포항시","일반용",1,94601,109,78297.25,0.189155565774722
2013,"경상북도","포항시","일반용",2,87993,110,78675.3333333333,0.111927586078941
2013,"경상북도","포항시","일반용",3,73297,111,78892,-0.0735601481806187
2013,"경상북도","포항시","일반용",4,73311,112,79010.4166666667,-0.0748690344684745
2013,"경상북도","포항시","일반용",5,67992,113,78877.0833333333,-0.14850068241713
2013,"경상북도","포항시","일반용",6,70175,114,78624.9166666667,-0.113696532888684
2013,"경상북도","포항시","일반용",7,80228,115,7529002.75,-4.54164529398061
2013,"경상북도","포항시","일반용",8,96810,116,14682263.1666667,-5.02164516222073
2013,"경상북도","포항시","일반용",9,82762,117,21000366.1666667,-5.53632613421224
2013,"경상북도","포항시","일반용",10,67229,118,26959648.25,-5.99399181577605
2013,"경상북도","포항시","일반용",11,69228,119,32396372,-6.14839631513932
2013,"경상북도","포항시","일반용",12,79873,120,38224544.75,-6.17079524772083
2014,"경상북도","포항시","일반용",1,89499135,121,44585772.5,0.696814154537809
2014,"경상북도","포항시","일반용",2,85927118,122,51778837.4166667,0.506517950126882
2014,"경상북도","포항시","일반용",3,75890533,123,57972812.9166667,0.269317788878318
2014,"경상북도","포항시","일반용",4,71584696,124,63485067.5,0.120076587339071
2014,"경상북도","포항시","일반용",5,65308677,125,69236756.4166667,-0.0584069772228738
2014,"경상북도","포항시","일반용",6,70008248,126,76052036.6666667,-0.0828047352939413
2014,"경상북도","포항시","일반용",7,76414961,127,76264419.75,0.00197199252505903
2014,"경상북도","포항시","일반용",8,86413589,128,76392550.5833333,0.123259757570629
2014,"경상북도","포항시","일반용",9,74410468,129,76346183.3333333,-0.0256814104631809
2014,"경상북도","포항시","일반용",10,66214284,130,76596584.6666667,-0.145656279094864
2014,"경상북도","포항시","일반용",11,69089495,131,76808930.5,-0.105918222778129
2014,"경상북도","포항시","일반용",12,81863236,132,76940884.9166667,0.0620126025449866
2015,"경상북도","포항시","일반용",1,92047732,133,76687918.6666667,0.182563086750013
2015,"경상북도","포항시","일반용",2,87464688,134,77245871.1666667,0.124241679525938
2015,"경상북도","포항시","일반용",3,75334126,135,77662987.75,-0.0304455630772266
2015,"경상북도","포항시","일반용",4,74589512,136,77729274.6666667,-0.0412320442384214
2015,"경상북도","포항시","일반용",5,67856827,137,77818108.8333333,-0.136974165221871
2015,"경상북도","포항시","일반용",6,71591701,138,77592981.5833333,-0.0804978201576259
2015,"경상북도","포항시","일반용",7,73379366,139,77455829.5,-0.0540650530117541
2015,"경상북도","포항시","일반용",8,93109019,140,77944744.6666667,0.177770879974549
2015,"경상북도","포항시","일반용",9,79415867,141,78330794.9166667,0.0137573649286855
2015,"경상북도","포항시","일반용",10,67009727,142,78289626.3333333,-0.155577320097388
2015,"경상북도","포항시","일반용",11,70155505,143,78303290.3333333,-0.109875346084362
2015,"경상북도","포항시","일반용",12,79161709,144,78507999.6666667,0.0082921835097989
2016,"경상북도","포항시","일반용",1,90401907,145,79215900.6666667,0.132088317645524
2016,"경상북도","포항시","일반용",2,93331670,146,79823174.3333333,0.156345625437808
2016,"경상북도","포항시","일반용",3,79966729,147,80317751.25,-0.00437999749733659
2016,"경상북도","포항시","일반용",4,74095489,148,80603848.6666667,-0.084191745323393
2016,"경상북도","포항시","일반용",5,68020795,149,80842396.5833333,-0.172688070854914
2016,"경상북도","포항시","일반용",6,74048213,150,81074350.1666667,-0.0906502288694011
2016,"경상북도","포항시","일반용",7,81874178,151,81234231.1666667,0.0078469297847947
2016,"경상북도","포항시","일반용",8,100396303,152,81269396.75,0.211355861921165
2016,"경상북도","포항시","일반용",9,85350790,153,81200413.0833333,0.0498493708144383
2016,"경상북도","포항시","일반용",10,70442896,154,81444435.5,-0.145118618940915
2016,"경상북도","포항시","일반용",11,73018080,155,81635117.25,-0.111552446132492
2016,"경상북도","포항시","일반용",12,81945152,156,81835160.6666667,0.00134315716069252
2017,"경상북도","포항시","일반용",1,92320479,157,82537553.5,0.112012607510503
2017,"경상북도","포항시","일반용",2,93753657,158,82367898.9166667,0.12947488733289
2017,"경상북도","포항시","일반용",3,79138925,159,82548135.8333333,-0.0421767354956334
2017,"경상북도","포항시","일반용",4,77023758,160,82660148.75,-0.0706236889043831
2017,"경상북도","포항시","일반용",5,70308976,161,82749252.1666667,-0.162915504923887
2017,"경상북도","포항시","일반용",6,76448734,162,83336238.3333333,-0.0862631161916201
2017,"경상북도","포항시","일반용",7,90302892,163,84035043.9166667,0.0719355851600692
2017,"경상북도","포항시","일반용",8,98360448,164,84879231.75,0.147409328783079
2017,"경상북도","포항시","일반용",9,87513633,165,84978280.1666667,0.0293988905547704
2017,"경상북도","포항시","일반용",10,71787051,166,84995483.75,-0.168894011125729
2017,"경상북도","포항시","일반용",11,74087321,167,85125600.5833333,-0.138883408706656
2017,"경상북도","포항시","일반용",12,88988986,168,85275981.1666667,0.0426197751143788
2018,"경상북도","포항시","일반용",1,100706146,169,85147455.5833333,0.167822305551987
2018,"경상북도","포항시","일반용",2,103883911,170,86160314.5833333,0.1870643513021
2018,"경상북도","포항시","일반용",3,80327506,171,86394799.0833333,-0.07281537543107
2018,"경상북도","포항시","일반용",4,77230201,172,86364404.25,-0.111785017879128
2018,"경상북도","포항시","일반용",5,71870378,173,86428795.3333333,-0.184456708642948
2018,"경상북도","포항시","일반용",6,78253301,174,86296086.0833333,-0.0978332307742421
2018,"경상북도","포항시","일반용",7,88760585,175,86175835.6666667,0.0295528791720909
2018,"경상북도","포항시","일반용",8,110514756,176,85301137.0833333,0.258961265692594
2018,"경상북도","포항시","일반용",9,90327447,177,85103050.3333333,0.0595784886848904
2018,"경상북도","포항시","일반용",10,71422313,178,85126616.1666667,-0.17552942256644
2018,"경상북도","포항시","일반용",11,74860014,179,85187970.5833333,-0.129240344038485
2018,"경상북도","포항시","일반용",12,87396475,180,85230598.0833333,0.0250944482442172
2019,"경상북도","포항시","일반용",1,99263141,181,84764673.0833333,0.157895448824171
