"","id","s_star","T_star","TE_total","TE_cooling","TE_heating","baseline","시군구","계약종별","연월","연도","월"
"13964","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.348170288871867,0.112968953001261,0.000134339743041178,-0.461273581616169,"경상북도의성군","일반용","201309",2013,9
"13965","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.401188702427794,0.0476952195054399,0.0123896596829349,-0.461273581616169,"경상북도의성군","일반용","201310",2013,10
"13966","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.374422613569313,0.00495598289035707,0.0818949851564994,-0.461273581616169,"경상북도의성군","일반용","201311",2013,11
"13967","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.296946445488758,0.000100819825417699,0.164226316301994,-0.461273581616169,"경상북도의성군","일반용","201312",2013,12
"13968","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.246744616456877,0.000161853919379179,0.214367111239913,-0.461273581616169,"경상북도의성군","일반용","201401",2014,1
"13969","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.320635261369406,0.00106723662531642,0.139571083621446,-0.461273581616169,"경상북도의성군","일반용","201402",2014,2
"13970","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.37669319112396,0.0132753402048051,0.0713050502874041,-0.461273581616169,"경상북도의성군","일반용","201403",2014,3
"13971","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.406740733576403,0.040184903325195,0.0143479447145713,-0.461273581616169,"경상북도의성군","일반용","201404",2014,4
"13972","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.365999320609119,0.0910864717553386,0.00418778925171155,-0.461273581616169,"경상북도의성군","일반용","201405",2014,5
"13973","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.333950304366173,0.127231540612515,9.17366374810599e-05,-0.461273581616169,"경상북도의성군","일반용","201406",2014,6
"13974","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.260786620115603,0.200408144548582,7.88169519839263e-05,-0.461273581616169,"경상북도의성군","일반용","201407",2014,7
"13975","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.304008787409631,0.157135602279882,0.000129191926656337,-0.461273581616169,"경상북도의성군","일반용","201408",2014,8
"13976","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.363697472127623,0.0972793840469991,0.000296725441546632,-0.461273581616169,"경상북도의성군","일반용","201409",2014,9
"13977","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.417370021796296,0.0292155367194677,0.0146880231004053,-0.461273581616169,"경상북도의성군","일반용","201410",2014,10
"13978","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.396471220081157,0.00400138089524127,0.0608009806397706,-0.461273581616169,"경상북도의성군","일반용","201411",2014,11
"13979","경상북도의성군_일반용",0.507537688442211,10.4522613065327,-0.240730362130799,5.07857604296557e-05,0.22049243372494,-0.461273581616169,"경상북도의성군","일반용","201412",2014,12
